event,traceID,taskID,timestamp,formatted_timestamp
mousemove on arrival,5,1,0,20221207T1600
mousemove on departure,5,1,1,20221207T1600
mousemove on distance,5,1,2,20221207T1600
wheel on distance,5,1,3,20221207T1600
mousemove on departure,5,1,4,20221207T1600
brush on departure,5,1,5,20221207T1600
mousemove on delay,5,2,6,20221207T1600
brush on departure,5,2,7,20221207T1600
mousemove on airtime,5,3,8,20221207T1600
brush on airtime,5,3,9,20221207T1600
brush on delay,5,4,10,20221207T1600
brush on delay,5,4,11,20221207T1601
brush on delay,5,4,12,20221207T1601
brush on delay,5,4,13,20221207T1601
brush on delay,5,4,14,20221207T1601
mousemove on delay,5,4,15,20221207T1602
brush on delay,5,4,16,20221207T1602
mousemove on arrival,5,4,17,20221207T1602
brush on arrival,5,4,18,20221207T1602
brush on arrival,5,4,19,20221207T1603
brush on airtime,5,4,20,20221207T1603
brush on delay,5,4,21,20221207T1603
brush on arrival,5,4,22,20221207T1604
click on arrival,5,4,23,20221207T1604
mousemove on arrival,5,4,24,20221207T1605
mousemove on arrival,5,4,25,20221207T1605
click on arrival,5,4,26,20221207T1605
mousemove on arrival,5,4,27,20221207T1606
brush on arrival,5,4,28,20221207T1606
brush on arrival,5,4,29,20221207T1607
click on arrival,5,4,30,20221207T1607
mousemove on arrival,5,4,31,20221207T1608
click on arrival,5,4,32,20221207T1608
mousemove on arrival,5,4,33,20221207T1609
click on arrival,5,4,34,20221207T1609
mousemove on arrival,5,4,35,20221207T1610
click on arrival,5,4,36,20221207T1611
mousemove on arrival,5,4,37,20221207T1611
brush on arrival,5,4,38,20221207T1612
click on arrival,5,4,39,20221207T1613
mousemove on arrival,5,4,40,20221207T1613
brush on arrival,5,4,41,20221207T1614
