event,traceID,taskID,timestamp,formatted_timestamp
mousemove on arrival,27,3,54,20221207T1624
brush on arrival,27,3,55,20221207T1625
click on arrival,27,3,56,20221207T1626
mousemove on airtime,27,3,57,20221207T1627
brush on airtime,27,3,58,20221207T1628
brush on airtime,27,3,59,20221207T1629
click on airtime,27,3,60,20221207T1630
mousemove on airtime,27,3,61,20221207T1631
brush on airtime,27,3,62,20221207T1632
mousemove on airtime,27,3,63,20221207T1633
brush on airtime,27,3,64,20221207T1634
click on airtime,27,3,65,20221207T1635
mousemove on distance,27,3,66,20221207T1636
brush on distance,27,3,67,20221207T1637
brush on distance,27,3,68,20221207T1639
mousemove on distance,27,3,69,20221207T1640
brush on distance,27,3,70,20221207T1641
click on distance,27,3,71,20221207T1642
mousemove on departure,27,3,72,20221207T1643
brush on departure,27,3,73,20221207T1645
click on departure,27,3,74,20221207T1646
mousemove on departure,27,3,75,20221207T1647
brush on departure,27,3,76,20221207T1648
mousemove on departure,27,3,77,20221207T1650
mousemove on departure,27,3,78,20221207T1651
brush on departure,27,3,79,20221207T1652
click on departure,27,3,80,20221207T1654
mousemove on arrival,27,3,81,20221207T1655
brush on arrival,27,3,82,20221207T1656
brush on arrival,27,3,83,20221207T1658
brush on arrival,27,3,84,20221207T1659
click on arrival,27,3,85,20221207T1700
mousemove on arrival,27,3,86,20221207T1702
brush on arrival,27,3,87,20221207T1703
mousemove on arrival,27,3,88,20221207T1705
mousemove on airtime,27,3,89,20221207T1706
brush on airtime,27,3,90,20221207T1708
brush on airtime,27,3,91,20221207T1709
click on airtime,27,3,92,20221207T1711
mousemove on arrival,27,3,93,20221207T1712
brush on arrival,27,3,94,20221207T1714
click on arrival,27,3,95,20221207T1716
mousemove on airtime,27,3,96,20221207T1717
brush on airtime,27,3,97,20221207T1719
click on airtime,27,3,98,20221207T1720
mousemove on airtime,27,3,99,20221207T1722
brush on airtime,27,3,100,20221207T1724
click on airtime,27,3,101,20221207T1725
mousemove on airtime,27,3,102,20221207T1727
brush on airtime,27,3,103,20221207T1729
mousemove on airtime,27,3,104,20221207T1731
brush on airtime,27,3,105,20221207T1732
click on airtime,27,3,106,20221207T1734
mousemove on airtime,27,3,107,20221207T1736
brush on airtime,27,3,108,20221207T1738
click on airtime,27,3,109,20221207T1739
mousemove on airtime,27,3,110,20221207T1741
mousemove on airtime,27,3,111,20221207T1743
brush on airtime,27,3,112,20221207T1745
mousemove on airtime,27,3,113,20221207T1747
brush on airtime,27,3,114,20221207T1749
click on airtime,27,3,115,20221207T1751
mousemove on arrival,27,3,116,20221207T1753
brush on arrival,27,3,117,20221207T1755
brush on arrival,27,3,118,20221207T1757
brush on arrival,27,3,119,20221207T1759
click on arrival,27,3,120,20221207T1801
mousemove on arrival,27,3,121,20221207T1803
brush on arrival,27,3,122,20221207T1805
click on arrival,27,3,123,20221207T1807
mousemove on departure,27,3,124,20221207T1809
brush on departure,27,3,125,20221207T1811
click on departure,27,3,126,20221207T1813
mousemove on departure,27,3,127,20221207T1815
brush on departure,27,3,128,20221207T1817
mousemove on departure,27,3,129,20221207T1819
brush on departure,27,3,130,20221207T1821
mousemove on departure,27,3,131,20221207T1824
brush on arrival,27,3,132,20221207T1826
mousemove on airtime,27,3,133,20221207T1828
brush on airtime,27,3,134,20221207T1830
brush on airtime,27,3,135,20221207T1833
click on airtime,27,3,136,20221207T1835
mousemove on departure,27,3,137,20221207T1837
brush on departure,27,3,138,20221207T1839
click on departure,27,3,139,20221207T1842
mousemove on airtime,27,3,140,20221207T1844
brush on airtime,27,3,141,20221207T1846
click on airtime,27,3,142,20221207T1849
mousemove on airtime,27,3,143,20221207T1851
brush on airtime,27,3,144,20221207T1854
brush on airtime,27,3,145,20221207T1856
click on airtime,27,3,146,20221207T1858
mousemove on airtime,27,3,147,20221207T1901
brush on airtime,27,3,148,20221207T1903
click on airtime,27,3,149,20221207T1906
mousemove on airtime,27,3,150,20221207T1908
brush on airtime,27,3,151,20221207T1911
click on airtime,27,3,152,20221207T1913
dblclick on airtime,27,3,153,20221207T1916
dblclick on airtime,27,3,154,20221207T1918
mousemove on arrival,27,3,155,20221207T1921
brush on arrival,27,3,156,20221207T1924
mousemove on arrival,27,3,157,20221207T1926
brush on arrival,27,3,158,20221207T1929
click on arrival,27,3,159,20221207T1932
mousemove on arrival,27,3,160,20221207T1934
brush on arrival,27,3,161,20221207T1937
click on arrival,27,3,162,20221207T1940
mousemove on arrival,27,3,163,20221207T1942
brush on arrival,27,3,164,20221207T1945
click on arrival,27,3,165,20221207T1948
dblclick on arrival,27,3,166,20221207T1951
dblclick on arrival,27,3,167,20221207T1953
mousemove on departure,27,3,168,20221207T1956
brush on departure,27,3,169,20221207T1959
brush on departure,27,3,170,20221207T2002
click on departure,27,3,171,20221207T2005
mousemove on departure,27,3,172,20221207T2007
brush on departure,27,3,173,20221207T2010
click on departure,27,3,174,20221207T2013
mousemove on departure,27,3,175,20221207T2016
brush on departure,27,3,176,20221207T2019
click on departure,27,3,177,20221207T2022
dblclick on departure,27,3,178,20221207T2025
dblclick on departure,27,3,179,20221207T2028
mousemove on distance,27,3,180,20221207T2031
brush on distance,27,3,181,20221207T2034
click on distance,27,3,182,20221207T2037
mousemove on distance,27,3,183,20221207T2040
brush on distance,27,3,184,20221207T2043
click on distance,27,3,185,20221207T2046
dblclick on distance,27,3,186,20221207T2049
dblclick on distance,27,3,187,20221207T2052
mousemove on distance,27,3,188,20221207T2056
brush on distance,27,3,189,20221207T2059
brush on distance,27,3,190,20221207T2102
click on distance,27,3,191,20221207T2105
mousemove on distance,27,3,192,20221207T2108
brush on distance,27,3,193,20221207T2112
click on distance,27,3,194,20221207T2115
mousemove on distance,27,4,195,20221207T2118
brush on distance,27,4,196,20221207T2121
brush on distance,27,4,197,20221207T2125
mousemove on delay,27,4,198,20221207T2128
mousemove on delay,27,4,199,20221207T2131
brush on delay,27,4,200,20221207T2135
mousemove on delay,27,4,201,20221207T2138
mousemove on delay,27,4,202,20221207T2141
mousemove on delay,27,4,203,20221207T2145
brush on delay,27,4,204,20221207T2148
brush on distance,27,4,205,20221207T2151
brush on distance,27,4,206,20221207T2155
