event,traceID,taskID,timestamp,formatted_timestamp
mousemove on arrival,12,0,0,20221207T1600
mousemove on departure,12,0,1,20221207T1600
mousemove on departure,12,0,2,20221207T1600
brush on departure,12,0,3,20221207T1600
brush on departure,12,0,4,20221207T1600
mousemove on distance,12,0,5,20221207T1600
mousemove on delay,12,1,6,20221207T1600
wheel on distance,12,1,7,20221207T1600
wheel on distance,12,1,8,20221207T1600
wheel on distance,12,1,9,20221207T1600
wheel on distance,12,1,10,20221207T1600
wheel on distance,12,1,11,20221207T1601
wheel on distance,12,1,12,20221207T1601
wheel on distance,12,1,13,20221207T1601
wheel on distance,12,1,14,20221207T1601
wheel on departure,12,1,15,20221207T1602
wheel on departure,12,1,16,20221207T1602
wheel on departure,12,1,17,20221207T1602
mousemove on airtime,12,1,18,20221207T1602
wheel on date,12,1,19,20221207T1603
wheel on date,12,1,20,20221207T1603
wheel on date,12,1,21,20221207T1603
wheel on date,12,1,22,20221207T1604
wheel on date,12,1,23,20221207T1604
wheel on date,12,1,24,20221207T1605
wheel on date,12,1,25,20221207T1605
wheel on date,12,1,26,20221207T1605
wheel on date,12,1,27,20221207T1606
wheel on date,12,1,28,20221207T1606
wheel on arrival,12,1,29,20221207T1607
wheel on arrival,12,1,30,20221207T1607
wheel on arrival,12,1,31,20221207T1608
wheel on arrival,12,1,32,20221207T1608
wheel on arrival,12,1,33,20221207T1609
wheel on airtime,12,1,34,20221207T1609
wheel on airtime,12,1,35,20221207T1610
wheel on airtime,12,1,36,20221207T1611
wheel on airtime,12,1,37,20221207T1611
wheel on airtime,12,1,38,20221207T1612
wheel on airtime,12,1,39,20221207T1613
wheel on airtime,12,1,40,20221207T1613
wheel on airtime,12,1,41,20221207T1614
wheel on airtime,12,1,42,20221207T1615
wheel on airtime,12,1,43,20221207T1615
wheel on airtime,12,1,44,20221207T1616
wheel on airtime,12,1,45,20221207T1617
wheel on airtime,12,1,46,20221207T1618
wheel on airtime,12,1,47,20221207T1618
wheel on airtime,12,1,48,20221207T1619
wheel on airtime,12,1,49,20221207T1620
wheel on airtime,12,1,50,20221207T1621
wheel on airtime,12,1,51,20221207T1622
wheel on airtime,12,1,52,20221207T1622
wheel on airtime,12,1,53,20221207T1623
wheel on airtime,12,1,54,20221207T1624
wheel on airtime,12,1,55,20221207T1625
wheel on airtime,12,1,56,20221207T1626
wheel on airtime,12,1,57,20221207T1627
wheel on airtime,12,1,58,20221207T1628
wheel on airtime,12,1,59,20221207T1629
wheel on airtime,12,1,60,20221207T1630
wheel on date,12,1,61,20221207T1631
wheel on date,12,1,62,20221207T1632
wheel on date,12,1,63,20221207T1633
wheel on date,12,1,64,20221207T1634
wheel on date,12,1,65,20221207T1635
wheel on date,12,1,66,20221207T1636
wheel on date,12,1,67,20221207T1637
wheel on date,12,1,68,20221207T1639
wheel on date,12,1,69,20221207T1640
wheel on date,12,1,70,20221207T1641
wheel on date,12,1,71,20221207T1642
wheel on distance,12,1,72,20221207T1643
wheel on distance,12,1,73,20221207T1645
wheel on distance,12,1,74,20221207T1646
wheel on date,12,1,75,20221207T1647
wheel on date,12,1,76,20221207T1648
wheel on date,12,1,77,20221207T1650
wheel on date,12,1,78,20221207T1651
wheel on date,12,1,79,20221207T1652
brush on airtime,12,1,80,20221207T1654
brush on airtime,12,1,81,20221207T1655
brush on airtime,12,1,82,20221207T1656
mousemove on airtime,12,1,83,20221207T1658
mousemove on airtime,12,1,84,20221207T1659
brush on airtime,12,1,85,20221207T1700
click on airtime,12,1,86,20221207T1702
mousemove on delay,12,2,87,20221207T1703
mousemove on delay,12,2,88,20221207T1705
brush on delay,12,2,89,20221207T1706
mousemove on delay,12,2,90,20221207T1708
brush on delay,12,2,91,20221207T1709
brush on departure,12,2,92,20221207T1711
brush on departure,12,2,93,20221207T1712
mousemove on departure,12,2,94,20221207T1714
brush on departure,12,2,95,20221207T1716
click on departure,12,2,96,20221207T1717
mousemove on departure,12,2,97,20221207T1719
brush on departure,12,2,98,20221207T1720
click on departure,12,2,99,20221207T1722
mousemove on departure,12,2,100,20221207T1724
brush on departure,12,2,101,20221207T1725
click on departure,12,2,102,20221207T1727
mousemove on departure,12,2,103,20221207T1729
brush on departure,12,2,104,20221207T1731
click on departure,12,2,105,20221207T1732
dblclick on departure,12,2,106,20221207T1734
dblclick on departure,12,2,107,20221207T1736
mousemove on departure,12,2,108,20221207T1738
brush on departure,12,2,109,20221207T1739
click on departure,12,2,110,20221207T1741
mousemove on departure,12,2,111,20221207T1743
brush on departure,12,2,112,20221207T1745
click on departure,12,2,113,20221207T1747
dblclick on departure,12,2,114,20221207T1749
dblclick on departure,12,2,115,20221207T1751
mousemove on delay,12,2,116,20221207T1753
mousemove on delay,12,2,117,20221207T1755
brush on delay,12,2,118,20221207T1757
mousemove on departure,12,2,119,20221207T1759
brush on departure,12,2,120,20221207T1801
click on departure,12,2,121,20221207T1803
wheel on departure,12,2,122,20221207T1805
wheel on departure,12,2,123,20221207T1807
wheel on departure,12,2,124,20221207T1809
wheel on departure,12,2,125,20221207T1811
wheel on departure,12,2,126,20221207T1813
wheel on distance,12,2,127,20221207T1815
wheel on distance,12,2,128,20221207T1817
wheel on distance,12,2,129,20221207T1819
