event,traceID,taskID,timestamp,formatted_timestamp
brush on departure,49,6,104,20221207T1731
click on departure,49,6,105,20221207T1732
mousemove on departure,49,6,106,20221207T1734
brush on arrival,49,6,107,20221207T1736
brush on departure,49,6,108,20221207T1738
wheel on departure,49,6,109,20221207T1739
brush on departure,49,6,110,20221207T1741
wheel on departure,49,6,111,20221207T1743
brush on departure,49,6,112,20221207T1745
mousemove on departure,49,6,113,20221207T1747
brush on arrival,49,6,114,20221207T1749
brush on arrival,49,6,115,20221207T1751
wheel on departure,49,6,116,20221207T1753
brush on arrival,49,6,117,20221207T1755
brush on departure,49,6,118,20221207T1757
click on departure,49,6,119,20221207T1759
mousemove on departure,49,6,120,20221207T1801
brush on departure,49,6,121,20221207T1803
click on departure,49,6,122,20221207T1805
mousemove on departure,49,6,123,20221207T1807
brush on departure,49,6,124,20221207T1809
click on departure,49,6,125,20221207T1811
dblclick on departure,49,6,126,20221207T1813
dblclick on departure,49,6,127,20221207T1815
mousemove on departure,49,6,128,20221207T1817
brush on departure,49,6,129,20221207T1819
click on departure,49,6,130,20221207T1821
wheel on departure,49,6,131,20221207T1824
wheel on departure,49,6,132,20221207T1826
mousemove on distance,49,6,133,20221207T1828
brush on distance,49,6,134,20221207T1830
click on distance,49,6,135,20221207T1833
mousemove on distance,49,6,136,20221207T1835
brush on distance,49,6,137,20221207T1837
click on distance,49,6,138,20221207T1839
wheel on distance,49,6,139,20221207T1842
mousemove on arrival,49,6,140,20221207T1844
brush on arrival,49,6,141,20221207T1846
click on arrival,49,6,142,20221207T1849
mousemove on arrival,49,6,143,20221207T1851
brush on arrival,49,6,144,20221207T1854
click on arrival,49,6,145,20221207T1856
mousemove on arrival,49,6,146,20221207T1858
brush on arrival,49,6,147,20221207T1901
click on arrival,49,6,148,20221207T1903
mousemove on arrival,49,6,149,20221207T1906
brush on arrival,49,6,150,20221207T1908
click on arrival,49,6,151,20221207T1911
wheel on airtime,49,6,152,20221207T1913
wheel on airtime,49,6,153,20221207T1916
wheel on airtime,49,6,154,20221207T1918
mousemove on distance,49,7,155,20221207T1921
brush on distance,49,7,156,20221207T1924
wheel on airtime,49,7,157,20221207T1926
brush on distance,49,7,158,20221207T1929
brush on distance,49,7,159,20221207T1932
brush on distance,49,7,160,20221207T1934
brush on distance,49,7,161,20221207T1937
dblclick on distance,49,7,162,20221207T1940
wheel on distance,49,7,163,20221207T1942
brush on departure,49,7,164,20221207T1945
click on departure,49,7,165,20221207T1948
mousemove on distance,49,7,166,20221207T1951
brush on distance,49,7,167,20221207T1953
click on distance,49,7,168,20221207T1956
wheel on distance,49,7,169,20221207T1959
wheel on distance,49,7,170,20221207T2002
wheel on distance,49,7,171,20221207T2005
wheel on airtime,49,7,172,20221207T2007
wheel on arrival,49,7,173,20221207T2010
mousemove on delay,49,7,174,20221207T2013
brush on delay,49,7,175,20221207T2016
mousemove on delay,49,7,176,20221207T2019
brush on delay,49,7,177,20221207T2022
dblclick on delay,49,7,178,20221207T2025
dblclick on delay,49,7,179,20221207T2028
mousemove on delay,49,7,180,20221207T2031
mousemove on delay,49,7,181,20221207T2034
brush on delay,49,7,182,20221207T2037
