event,traceID,taskID,timestamp,formatted_timestamp
mousemove on airtime,42,0,0,20221207T1600
mousemove on departure,42,0,1,20221207T1600
mousemove on distance,42,0,2,20221207T1600
mousemove on departure,42,0,3,20221207T1600
brush on departure,42,0,4,20221207T1600
mousemove on arrival,42,0,5,20221207T1600
mousemove on delay,42,0,6,20221207T1600
brush on departure,42,4,7,20221207T1600
wheel on airtime,42,5,8,20221207T1600
wheel on airtime,42,5,9,20221207T1600
wheel on airtime,42,5,10,20221207T1600
wheel on airtime,42,5,11,20221207T1601
wheel on airtime,42,5,12,20221207T1601
wheel on airtime,42,5,13,20221207T1601
wheel on airtime,42,5,14,20221207T1601
wheel on airtime,42,5,15,20221207T1602
wheel on airtime,42,5,16,20221207T1602
brush on airtime,42,5,17,20221207T1602
wheel on distance,42,6,18,20221207T1602
wheel on distance,42,6,19,20221207T1603
wheel on distance,42,6,20,20221207T1603
wheel on distance,42,6,21,20221207T1603
wheel on distance,42,6,22,20221207T1604
wheel on distance,42,6,23,20221207T1604
wheel on distance,42,6,24,20221207T1605
wheel on distance,42,6,25,20221207T1605
wheel on distance,42,6,26,20221207T1605
wheel on distance,42,6,27,20221207T1606
wheel on distance,42,6,28,20221207T1606
wheel on distance,42,6,29,20221207T1607
wheel on distance,42,6,30,20221207T1607
wheel on distance,42,6,31,20221207T1608
wheel on distance,42,6,32,20221207T1608
wheel on distance,42,6,33,20221207T1609
wheel on distance,42,6,34,20221207T1609
wheel on distance,42,6,35,20221207T1610
wheel on distance,42,6,36,20221207T1611
wheel on distance,42,6,37,20221207T1611
wheel on distance,42,6,38,20221207T1612
wheel on distance,42,6,39,20221207T1613
wheel on distance,42,6,40,20221207T1613
wheel on distance,42,6,41,20221207T1614
wheel on distance,42,6,42,20221207T1615
wheel on distance,42,6,43,20221207T1615
wheel on distance,42,6,44,20221207T1616
wheel on distance,42,6,45,20221207T1617
wheel on distance,42,6,46,20221207T1618
wheel on distance,42,6,47,20221207T1618
wheel on distance,42,6,48,20221207T1619
wheel on distance,42,6,49,20221207T1620
wheel on distance,42,6,50,20221207T1621
wheel on distance,42,6,51,20221207T1622
wheel on distance,42,6,52,20221207T1622
wheel on distance,42,6,53,20221207T1623
wheel on distance,42,6,54,20221207T1624
wheel on distance,42,6,55,20221207T1625
wheel on distance,42,6,56,20221207T1626
wheel on distance,42,6,57,20221207T1627
wheel on airtime,42,6,58,20221207T1628
wheel on airtime,42,6,59,20221207T1629
wheel on airtime,42,6,60,20221207T1630
wheel on airtime,42,6,61,20221207T1631
wheel on airtime,42,6,62,20221207T1632
wheel on airtime,42,6,63,20221207T1633
