event,traceID,taskID,timestamp
mousemove on airtime,45,0,0
wheel on airtime,45,0,1
mousemove on airtime,45,0,2
mousemove on airtime,45,0,3
brush on airtime,45,0,4
brush on airtime,45,0,5
click on airtime,45,0,6
mousemove on airtime,45,0,7
mousemove on airtime,45,0,8
brush on airtime,45,0,9
brush on airtime,45,0,10
mousemove on departure,45,1,11
mousemove on distance,45,1,12
wheel on airtime,45,1,13
mousemove on arrival,45,1,14
brush on arrival,45,1,15
mousemove on delay,45,1,16
wheel on airtime,45,1,17
brush on distance,45,1,18
brush on departure,45,1,19
brush on departure,45,1,20
brush on distance,45,1,21
brush on delay,45,1,22
mousemove on delay,45,1,23
brush on delay,45,1,24
mousemove on delay,45,1,25
brush on delay,45,1,26
mousemove on delay,45,1,27
brush on delay,45,1,28
mousemove on delay,45,1,29
brush on delay,45,1,30
mousemove on delay,45,1,31
brush on delay,45,1,32
mousemove on delay,45,1,33
brush on delay,45,1,34
mousemove on delay,45,1,35
brush on delay,45,1,36
dblclick on delay,45,1,37
dblclick on delay,45,1,38
mousemove on delay,45,1,39
brush on delay,45,1,40
mousemove on delay,45,1,41
brush on delay,45,1,42
dblclick on delay,45,1,43
dblclick on delay,45,1,44
mousemove on delay,45,1,45
mousemove on delay,45,1,46
brush on delay,45,1,47
mousemove on delay,45,1,48
brush on delay,45,1,49
brush on distance,45,1,50
brush on delay,45,1,51
mousemove on delay,45,1,52
brush on delay,45,1,53
mousemove on delay,45,1,54
brush on delay,45,1,55
mousemove on delay,45,1,56
brush on delay,45,1,57
mousemove on arrival,45,1,58
brush on arrival,45,1,59
mousemove on arrival,45,1,60
brush on arrival,45,1,61
click on arrival,45,1,62
mousemove on arrival,45,1,63
brush on arrival,45,1,64
click on arrival,45,1,65
mousemove on arrival,45,1,66
brush on arrival,45,1,67
click on arrival,45,1,68
mousemove on arrival,45,1,69
brush on arrival,45,1,70
click on arrival,45,1,71
mousemove on arrival,45,1,72
brush on arrival,45,1,73
brush on arrival,45,1,74
brush on arrival,45,1,75
brush on arrival,45,1,76
brush on arrival,45,1,77
brush on arrival,45,1,78
brush on arrival,45,1,79
brush on arrival,45,1,80
dblclick on arrival,45,1,81
brush on arrival,45,1,82
click on arrival,45,1,83
mousemove on arrival,45,1,84
brush on arrival,45,1,85
click on arrival,45,1,86
mousemove on arrival,45,1,87
brush on arrival,45,1,88
click on arrival,45,1,89
dblclick on arrival,45,1,90
dblclick on arrival,45,1,91
mousemove on arrival,45,1,92
brush on arrival,45,1,93
click on arrival,45,1,94
mousemove on arrival,45,1,95
brush on arrival,45,1,96
click on arrival,45,1,97
dblclick on arrival,45,1,98
dblclick on arrival,45,1,99
mousemove on arrival,45,1,100
brush on arrival,45,1,101
click on arrival,45,1,102
mousemove on arrival,45,1,103
brush on arrival,45,1,104
brush on arrival,45,1,105
click on arrival,45,1,106
wheel on airtime,45,1,107
mousemove on arrival,45,1,108
brush on arrival,45,1,109
click on arrival,45,1,110
mousemove on arrival,45,1,111
brush on arrival,45,1,112
click on arrival,45,1,113
wheel on airtime,45,1,114
mousemove on arrival,45,1,115
brush on arrival,45,1,116
click on arrival,45,1,117
mousemove on arrival,45,1,118
mousemove on arrival,45,1,119
brush on departure,45,1,120
mousemove on arrival,45,1,121
brush on arrival,45,1,122
click on arrival,45,1,123
mousemove on arrival,45,1,124
brush on arrival,45,1,125
click on arrival,45,1,126
dblclick on arrival,45,1,127
dblclick on arrival,45,1,128
mousemove on departure,45,1,129
brush on departure,45,1,130
click on departure,45,1,131
mousemove on departure,45,1,132
brush on departure,45,1,133
click on departure,45,1,134
brush on departure,45,1,135
mousemove on departure,45,1,136
brush on departure,45,1,137
click on departure,45,1,138
wheel on distance,45,1,139
mousemove on departure,45,1,140
brush on departure,45,1,141
click on departure,45,1,142
mousemove on departure,45,2,143
brush on departure,45,2,144
click on departure,45,2,145
mousemove on departure,45,2,146
brush on departure,45,2,147
click on departure,45,2,148
