event,traceID,taskID,timestamp,formatted_timestamp
mousemove on airtime,47,0,0,20221207T1600
mousemove on arrival,47,0,1,20221207T1600
mousemove on departure,47,0,2,20221207T1600
mousemove on departure,47,0,3,20221207T1600
brush on departure,47,0,4,20221207T1600
mousemove on distance,47,0,5,20221207T1600
brush on airtime,47,1,6,20221207T1600
mousemove on delay,47,2,7,20221207T1600
brush on arrival,47,3,8,20221207T1600
brush on arrival,47,3,9,20221207T1600
brush on arrival,47,3,10,20221207T1600
brush on arrival,47,3,11,20221207T1601
click on arrival,47,3,12,20221207T1601
mousemove on delay,47,4,13,20221207T1601
brush on delay,47,4,14,20221207T1601
mousemove on delay,47,4,15,20221207T1602
brush on delay,47,4,16,20221207T1602
mousemove on delay,47,4,17,20221207T1602
brush on delay,47,4,18,20221207T1602
mousemove on arrival,47,4,19,20221207T1603
brush on arrival,47,4,20,20221207T1603
brush on arrival,47,4,21,20221207T1603
click on arrival,47,4,22,20221207T1604
mousemove on arrival,47,4,23,20221207T1604
mousemove on arrival,47,4,24,20221207T1605
brush on arrival,47,4,25,20221207T1605
mousemove on arrival,47,4,26,20221207T1605
brush on departure,47,4,27,20221207T1606
mousemove on arrival,47,4,28,20221207T1606
mousemove on airtime,47,4,29,20221207T1607
brush on airtime,47,4,30,20221207T1607
brush on airtime,47,4,31,20221207T1608
click on airtime,47,4,32,20221207T1608
mousemove on airtime,47,4,33,20221207T1609
brush on airtime,47,4,34,20221207T1609
mousemove on airtime,47,4,35,20221207T1610
mousemove on distance,47,4,36,20221207T1611
brush on distance,47,4,37,20221207T1611
mousemove on distance,47,4,38,20221207T1612
brush on distance,47,4,39,20221207T1613
mousemove on distance,47,4,40,20221207T1613
brush on airtime,47,4,41,20221207T1614
wheel on departure,47,4,42,20221207T1615
mousemove on departure,47,4,43,20221207T1615
brush on departure,47,4,44,20221207T1616
click on departure,47,4,45,20221207T1617
mousemove on departure,47,4,46,20221207T1618
brush on departure,47,4,47,20221207T1618
click on departure,47,4,48,20221207T1619
mousemove on departure,47,5,49,20221207T1620
brush on departure,47,5,50,20221207T1621
brush on departure,47,5,51,20221207T1622
click on departure,47,5,52,20221207T1622
mousemove on delay,47,5,53,20221207T1623
brush on delay,47,5,54,20221207T1624
mousemove on delay,47,5,55,20221207T1625
brush on delay,47,5,56,20221207T1626
mousemove on delay,47,5,57,20221207T1627
brush on delay,47,5,58,20221207T1628
mousemove on departure,47,5,59,20221207T1629
brush on arrival,47,5,60,20221207T1630
mousemove on departure,47,5,61,20221207T1631
brush on departure,47,5,62,20221207T1632
click on departure,47,5,63,20221207T1633
mousemove on departure,47,5,64,20221207T1634
brush on departure,47,5,65,20221207T1635
click on departure,47,5,66,20221207T1636
mousemove on departure,47,5,67,20221207T1637
mousemove on arrival,47,5,68,20221207T1639
brush on arrival,47,5,69,20221207T1640
mousemove on arrival,47,5,70,20221207T1641
brush on arrival,47,5,71,20221207T1642
click on arrival,47,5,72,20221207T1643
mousemove on arrival,47,5,73,20221207T1645
brush on arrival,47,5,74,20221207T1646
brush on arrival,47,5,75,20221207T1647
click on arrival,47,5,76,20221207T1648
mousemove on arrival,47,5,77,20221207T1650
brush on arrival,47,5,78,20221207T1651
mousemove on arrival,47,5,79,20221207T1652
brush on airtime,47,5,80,20221207T1654
mousemove on airtime,47,5,81,20221207T1655
brush on airtime,47,5,82,20221207T1656
mousemove on airtime,47,5,83,20221207T1658
