event,traceID,taskID,timestamp,formatted_timestamp
mousemove on airtime,46,0,0,20221207T1600
mousemove on arrival,46,0,1,20221207T1600
wheel on arrival,46,0,2,20221207T1600
wheel on arrival,46,0,3,20221207T1600
wheel on arrival,46,0,4,20221207T1600
mousemove on departure,46,0,5,20221207T1600
mousemove on departure,46,0,6,20221207T1600
brush on departure,46,0,7,20221207T1600
mousemove on distance,46,0,8,20221207T1600
mousemove on delay,46,0,9,20221207T1600
brush on airtime,46,1,10,20221207T1600
brush on airtime,46,1,11,20221207T1601
click on airtime,46,1,12,20221207T1601
mousemove on airtime,46,1,13,20221207T1601
brush on airtime,46,1,14,20221207T1601
mousemove on airtime,46,1,15,20221207T1602
brush on airtime,46,1,16,20221207T1602
mousemove on airtime,46,1,17,20221207T1602
brush on airtime,46,1,18,20221207T1602
mousemove on airtime,46,1,19,20221207T1603
brush on airtime,46,1,20,20221207T1603
click on airtime,46,1,21,20221207T1603
wheel on airtime,46,2,22,20221207T1604
mousemove on arrival,46,2,23,20221207T1604
brush on arrival,46,2,24,20221207T1605
wheel on airtime,46,2,25,20221207T1605
wheel on airtime,46,2,26,20221207T1605
wheel on airtime,46,2,27,20221207T1606
wheel on airtime,46,2,28,20221207T1606
wheel on airtime,46,2,29,20221207T1607
wheel on airtime,46,2,30,20221207T1607
wheel on airtime,46,2,31,20221207T1608
wheel on airtime,46,2,32,20221207T1608
wheel on airtime,46,2,33,20221207T1609
wheel on airtime,46,2,34,20221207T1609
wheel on airtime,46,2,35,20221207T1610
wheel on airtime,46,2,36,20221207T1611
wheel on airtime,46,2,37,20221207T1611
wheel on airtime,46,2,38,20221207T1612
wheel on airtime,46,2,39,20221207T1613
wheel on airtime,46,2,40,20221207T1613
wheel on airtime,46,2,41,20221207T1614
wheel on airtime,46,2,42,20221207T1615
wheel on airtime,46,2,43,20221207T1615
wheel on airtime,46,2,44,20221207T1616
wheel on airtime,46,2,45,20221207T1617
wheel on airtime,46,2,46,20221207T1618
dblclick on delay,46,2,47,20221207T1618
brush on arrival,46,2,48,20221207T1619
brush on arrival,46,2,49,20221207T1620
wheel on airtime,46,2,50,20221207T1621
wheel on airtime,46,2,51,20221207T1622
wheel on airtime,46,2,52,20221207T1622
wheel on airtime,46,2,53,20221207T1623
wheel on airtime,46,2,54,20221207T1624
wheel on airtime,46,2,55,20221207T1625
wheel on airtime,46,2,56,20221207T1626
wheel on airtime,46,2,57,20221207T1627
wheel on airtime,46,2,58,20221207T1628
wheel on airtime,46,2,59,20221207T1629
wheel on airtime,46,2,60,20221207T1630
wheel on airtime,46,2,61,20221207T1631
wheel on airtime,46,2,62,20221207T1632
wheel on airtime,46,2,63,20221207T1633
wheel on airtime,46,2,64,20221207T1634
wheel on airtime,46,2,65,20221207T1635
wheel on airtime,46,2,66,20221207T1636
wheel on airtime,46,2,67,20221207T1637
mousemove on delay,46,2,68,20221207T1639
brush on delay,46,2,69,20221207T1640
mousemove on arrival,46,2,70,20221207T1641
brush on arrival,46,2,71,20221207T1642
click on arrival,46,2,72,20221207T1643
mousemove on arrival,46,2,73,20221207T1645
brush on arrival,46,2,74,20221207T1646
brush on arrival,46,2,75,20221207T1647
brush on arrival,46,2,76,20221207T1648
brush on arrival,46,2,77,20221207T1650
brush on arrival,46,2,78,20221207T1651
brush on delay,46,2,79,20221207T1652
mousemove on delay,46,2,80,20221207T1654
mousemove on delay,46,2,81,20221207T1655
mousemove on delay,46,2,82,20221207T1656
brush on delay,46,2,83,20221207T1658
mousemove on delay,46,2,84,20221207T1659
mousemove on delay,46,2,85,20221207T1700
brush on delay,46,2,86,20221207T1702
mousemove on delay,46,2,87,20221207T1703
brush on delay,46,2,88,20221207T1705
mousemove on delay,46,2,89,20221207T1706
mousemove on delay,46,2,90,20221207T1708
brush on delay,46,2,91,20221207T1709
mousemove on delay,46,2,92,20221207T1711
brush on delay,46,2,93,20221207T1712
mousemove on delay,46,2,94,20221207T1714
brush on delay,46,2,95,20221207T1716
mousemove on delay,46,2,96,20221207T1717
brush on delay,46,2,97,20221207T1719
mousemove on delay,46,2,98,20221207T1720
brush on delay,46,2,99,20221207T1722
brush on arrival,46,2,100,20221207T1724
brush on arrival,46,2,101,20221207T1725
mousemove on arrival,46,2,102,20221207T1727
brush on arrival,46,2,103,20221207T1729
click on arrival,46,2,104,20221207T1731
mousemove on delay,46,2,105,20221207T1732
brush on delay,46,2,106,20221207T1734
mousemove on delay,46,2,107,20221207T1736
mousemove on delay,46,2,108,20221207T1738
brush on delay,46,2,109,20221207T1739
brush on departure,46,2,110,20221207T1741
brush on departure,46,2,111,20221207T1743
click on departure,46,2,112,20221207T1745
mousemove on departure,46,2,113,20221207T1747
mousemove on delay,46,2,114,20221207T1749
brush on delay,46,2,115,20221207T1751
mousemove on delay,46,2,116,20221207T1753
