event,traceID,taskID,timestamp,formatted_timestamp
mousemove on departure,34,0,0,20221207T1600
mousemove on arrival,34,0,1,20221207T1600
mousemove on departure,34,0,2,20221207T1600
brush on departure,34,0,3,20221207T1600
click on departure,34,0,4,20221207T1600
mousemove on departure,34,0,5,20221207T1600
brush on departure,34,0,6,20221207T1600
click on departure,34,0,7,20221207T1600
mousemove on departure,34,0,8,20221207T1600
brush on departure,34,0,9,20221207T1600
dblclick on departure,34,0,10,20221207T1600
brush on departure,34,0,11,20221207T1601
mousemove on distance,34,1,12,20221207T1601
mousemove on airtime,34,1,13,20221207T1601
brush on airtime,34,1,14,20221207T1601
brush on airtime,34,1,15,20221207T1602
wheel on airtime,34,1,16,20221207T1602
wheel on airtime,34,1,17,20221207T1602
wheel on airtime,34,1,18,20221207T1602
wheel on airtime,34,1,19,20221207T1603
wheel on airtime,34,1,20,20221207T1603
wheel on airtime,34,1,21,20221207T1603
wheel on airtime,34,1,22,20221207T1604
wheel on airtime,34,1,23,20221207T1604
wheel on airtime,34,1,24,20221207T1605
wheel on airtime,34,1,25,20221207T1605
wheel on airtime,34,1,26,20221207T1605
wheel on airtime,34,1,27,20221207T1606
wheel on airtime,34,1,28,20221207T1606
wheel on airtime,34,1,29,20221207T1607
wheel on airtime,34,1,30,20221207T1607
wheel on airtime,34,1,31,20221207T1608
wheel on airtime,34,1,32,20221207T1608
wheel on airtime,34,1,33,20221207T1609
wheel on airtime,34,1,34,20221207T1609
wheel on airtime,34,1,35,20221207T1610
wheel on airtime,34,1,36,20221207T1611
wheel on airtime,34,1,37,20221207T1611
wheel on airtime,34,1,38,20221207T1612
wheel on airtime,34,1,39,20221207T1613
wheel on airtime,34,1,40,20221207T1613
wheel on airtime,34,1,41,20221207T1614
wheel on airtime,34,1,42,20221207T1615
wheel on airtime,34,1,43,20221207T1615
wheel on airtime,34,1,44,20221207T1616
wheel on airtime,34,1,45,20221207T1617
wheel on airtime,34,1,46,20221207T1618
wheel on airtime,34,1,47,20221207T1618
wheel on airtime,34,1,48,20221207T1619
wheel on airtime,34,1,49,20221207T1620
wheel on airtime,34,1,50,20221207T1621
wheel on airtime,34,1,51,20221207T1622
wheel on airtime,34,1,52,20221207T1622
wheel on airtime,34,1,53,20221207T1623
wheel on airtime,34,1,54,20221207T1624
mousemove on delay,34,2,55,20221207T1625
wheel on distance,34,4,56,20221207T1626
wheel on distance,34,4,57,20221207T1627
wheel on distance,34,4,58,20221207T1628
wheel on distance,34,4,59,20221207T1629
wheel on distance,34,4,60,20221207T1630
wheel on distance,34,4,61,20221207T1631
wheel on distance,34,4,62,20221207T1632
wheel on distance,34,4,63,20221207T1633
wheel on distance,34,4,64,20221207T1634
wheel on distance,34,4,65,20221207T1635
wheel on distance,34,4,66,20221207T1636
wheel on distance,34,4,67,20221207T1637
wheel on distance,34,4,68,20221207T1639
wheel on distance,34,4,69,20221207T1640
