event,traceID,taskID,timestamp
wheel on distance,16,3,117
wheel on distance,16,3,118
wheel on distance,16,3,119
brush on departure,16,3,120
click on departure,16,3,121
mousemove on departure,16,3,122
brush on departure,16,3,123
click on departure,16,3,124
wheel on distance,16,3,125
wheel on distance,16,3,126
wheel on distance,16,3,127
wheel on distance,16,3,128
mousemove on departure,16,3,129
brush on departure,16,3,130
click on departure,16,3,131
mousemove on departure,16,3,132
brush on departure,16,3,133
brush on departure,16,3,134
wheel on distance,16,3,135
wheel on distance,16,3,136
wheel on distance,16,3,137
wheel on distance,16,3,138
wheel on distance,16,3,139
wheel on distance,16,3,140
wheel on distance,16,4,141
wheel on distance,16,4,142
wheel on distance,16,4,143
wheel on distance,16,4,144
wheel on distance,16,4,145
wheel on distance,16,4,146
wheel on distance,16,4,147
wheel on distance,16,4,148
wheel on distance,16,4,149
wheel on distance,16,4,150
wheel on distance,16,4,151
wheel on distance,16,4,152
wheel on distance,16,4,153
wheel on distance,16,4,154
wheel on distance,16,4,155
wheel on distance,16,4,156
wheel on distance,16,4,157
wheel on airtime,16,4,158
wheel on airtime,16,4,159
wheel on airtime,16,4,160
wheel on airtime,16,4,161
wheel on airtime,16,4,162
wheel on airtime,16,4,163
wheel on airtime,16,4,164
wheel on airtime,16,4,165
wheel on airtime,16,4,166
wheel on distance,16,4,167
wheel on distance,16,4,168
wheel on distance,16,4,169
wheel on distance,16,4,170
wheel on distance,16,4,171
mousemove on distance,16,4,172
brush on distance,16,4,173
brush on distance,16,4,174
brush on distance,16,4,175
brush on distance,16,4,176
dblclick on distance,16,4,177
brush on departure,16,4,178
mousemove on departure,16,4,179
brush on departure,16,4,180
click on departure,16,4,181
mousemove on departure,16,4,182
brush on departure,16,4,183
click on departure,16,4,184
mousemove on departure,16,4,185
brush on departure,16,4,186
click on departure,16,4,187
dblclick on departure,16,4,188
dblclick on departure,16,4,189
mousemove on arrival,16,4,190
brush on arrival,16,4,191
wheel on airtime,16,4,192
wheel on airtime,16,4,193
wheel on airtime,16,4,194
wheel on airtime,16,4,195
brush on arrival,16,4,196
click on arrival,16,4,197
mousemove on arrival,16,4,198
brush on arrival,16,4,199
click on arrival,16,4,200
mousemove on arrival,16,4,201
brush on arrival,16,4,202
click on arrival,16,4,203
dblclick on arrival,16,4,204
dblclick on arrival,16,4,205
mousemove on airtime,16,4,206
brush on airtime,16,4,207
brush on airtime,16,4,208
click on airtime,16,4,209
mousemove on distance,16,4,210
brush on distance,16,4,211
click on distance,16,4,212
mousemove on distance,16,4,213
brush on distance,16,4,214
brush on departure,16,4,215
brush on departure,16,4,216
brush on departure,16,4,217
dblclick on departure,16,4,218
wheel on distance,16,4,219
brush on distance,16,4,220
click on distance,16,4,221
mousemove on distance,16,4,222
brush on distance,16,4,223
click on distance,16,4,224
mousemove on departure,16,4,225
brush on departure,16,4,226
click on departure,16,4,227
mousemove on departure,16,4,228
brush on departure,16,4,229
click on departure,16,4,230
dblclick on departure,16,4,231
dblclick on departure,16,4,232
mousemove on departure,16,4,233
brush on departure,16,4,234
wheel on distance,16,4,235
wheel on distance,16,4,236
wheel on distance,16,4,237
wheel on distance,16,4,238
wheel on distance,16,4,239
wheel on distance,16,4,240
wheel on distance,16,4,241
brush on departure,16,4,242
brush on departure,16,4,243
click on departure,16,4,244
mousemove on departure,16,4,245
brush on departure,16,4,246
click on departure,16,4,247
mousemove on departure,16,4,248
brush on departure,16,4,249
brush on distance,16,4,250
brush on distance,16,4,251
click on distance,16,4,252
wheel on distance,16,4,253
wheel on distance,16,4,254
wheel on distance,16,4,255
mousemove on departure,16,4,256
brush on departure,16,4,257
click on departure,16,4,258
mousemove on departure,16,4,259
brush on departure,16,4,260
click on departure,16,4,261
dblclick on departure,16,4,262
dblclick on departure,16,4,263
mousemove on distance,16,4,264
brush on distance,16,4,265
click on distance,16,4,266
mousemove on distance,16,4,267
brush on distance,16,4,268
click on distance,16,4,269
mousemove on distance,16,4,270
brush on distance,16,4,271
click on distance,16,4,272
dblclick on distance,16,4,273
dblclick on distance,16,4,274
mousemove on departure,16,4,275
brush on departure,16,4,276
wheel on distance,16,4,277
wheel on distance,16,4,278
wheel on distance,16,4,279
wheel on distance,16,4,280
wheel on distance,16,4,281
wheel on distance,16,4,282
wheel on distance,16,4,283
brush on departure,16,4,284
click on departure,16,4,285
mousemove on distance,16,4,286
brush on distance,16,4,287
click on distance,16,4,288
wheel on distance,16,4,289
wheel on distance,16,4,290
wheel on distance,16,4,291
wheel on distance,16,4,292
wheel on arrival,16,4,293
wheel on arrival,16,4,294
wheel on arrival,16,4,295
wheel on arrival,16,4,296
wheel on arrival,16,4,297
wheel on arrival,16,4,298
wheel on airtime,16,4,299
wheel on airtime,16,4,300
wheel on airtime,16,4,301
wheel on airtime,16,4,302
wheel on airtime,16,4,303
