event,traceID,taskID,timestamp
mousemove on departure,17,3,110
brush on departure,17,3,111
click on departure,17,3,112
wheel on departure,17,3,113
wheel on departure,17,3,114
wheel on departure,17,3,115
mousemove on delay,17,3,116
mousemove on delay,17,3,117
mousemove on delay,17,3,118
brush on delay,17,3,119
mousemove on departure,17,3,120
brush on departure,17,3,121
click on departure,17,3,122
mousemove on departure,17,3,123
brush on departure,17,3,124
brush on distance,17,3,125
brush on departure,17,3,126
wheel on departure,17,3,127
wheel on departure,17,3,128
wheel on departure,17,3,129
wheel on departure,17,3,130
brush on departure,17,3,131
mousemove on departure,17,3,132
mousemove on delay,17,3,133
mousemove on departure,17,3,134
brush on departure,17,3,135
click on departure,17,3,136
mousemove on departure,17,3,137
brush on departure,17,3,138
click on departure,17,3,139
mousemove on departure,17,3,140
brush on departure,17,3,141
brush on departure,17,3,142
mousemove on departure,17,3,143
brush on departure,17,3,144
click on departure,17,3,145
mousemove on departure,17,3,146
mousemove on arrival,17,3,147
mousemove on arrival,17,3,148
brush on departure,17,3,149
brush on delay,17,3,150
brush on arrival,17,3,151
brush on arrival,17,3,152
mousemove on departure,17,3,153
brush on arrival,17,3,154
wheel on departure,17,3,155
wheel on arrival,17,3,156
brush on airtime,17,3,157
brush on departure,17,3,158
brush on arrival,17,3,159
wheel on departure,17,3,160
wheel on departure,17,3,161
wheel on departure,17,3,162
wheel on departure,17,3,163
wheel on departure,17,3,164
wheel on departure,17,3,165
brush on arrival,17,3,166
brush on arrival,17,3,167
brush on departure,17,4,168
brush on airtime,17,4,169
brush on airtime,17,4,170
click on airtime,17,4,171
brush on airtime,17,4,172
mousemove on count,17,4,173
mousemove on delay,17,4,174
brush on delay,17,4,175
mousemove on delay,17,4,176
brush on delay,17,4,177
mousemove on delay,17,4,178
brush on delay,17,4,179
mousemove on delay,17,4,180
mousemove on delay,17,4,181
mousemove on delay,17,4,182
brush on delay,17,4,183
mousemove on delay,17,4,184
brush on delay,17,4,185
brush on distance,17,4,186
brush on distance,17,4,187
brush on departure,17,4,188
brush on departure,17,4,189
brush on departure,17,4,190
brush on departure,17,4,191
brush on departure,17,4,192
brush on distance,17,4,193
brush on distance,17,4,194
mousemove on distance,17,4,195
mousemove on delay,17,4,196
mousemove on delay,17,4,197
mousemove on delay,17,4,198
mousemove on distance,17,4,199
brush on distance,17,4,200
mousemove on distance,17,4,201
brush on distance,17,4,202
brush on delay,17,4,203
brush on distance,17,4,204
brush on distance,17,4,205
mousemove on distance,17,4,206
mousemove on distance,17,4,207
mousemove on departure,17,4,208
brush on departure,17,4,209
mousemove on departure,17,4,210
mousemove on airtime,17,4,211
brush on airtime,17,4,212
mousemove on airtime,17,4,213
brush on airtime,17,4,214
brush on airtime,17,4,215
brush on airtime,17,4,216
click on airtime,17,4,217
mousemove on distance,17,4,218
mousemove on distance,17,4,219
brush on distance,17,4,220
brush on distance,17,4,221
brush on distance,17,4,222
mousemove on distance,17,4,223
mousemove on distance,17,4,224
mousemove on distance,17,4,225
brush on distance,17,4,226
mousemove on distance,17,4,227
brush on distance,17,4,228
dblclick on distance,17,4,229
dblclick on distance,17,4,230
mousemove on distance,17,4,231
brush on distance,17,4,232
click on distance,17,4,233
mousemove on distance,17,4,234
brush on distance,17,4,235
click on distance,17,4,236
mousemove on distance,17,4,237
brush on distance,17,4,238
brush on distance,17,4,239
brush on distance,17,4,240
mousemove on distance,17,4,241
brush on distance,17,4,242
click on distance,17,4,243
mousemove on distance,17,4,244
brush on distance,17,4,245
click on distance,17,4,246
mousemove on distance,17,4,247
brush on distance,17,4,248
click on distance,17,4,249
mousemove on distance,17,4,250
brush on distance,17,4,251
mousemove on distance,17,4,252
brush on distance,17,4,253
brush on distance,17,4,254
mousemove on delay,17,4,255
brush on delay,17,4,256
mousemove on delay,17,4,257
mousemove on distance,17,4,258
mousemove on distance,17,4,259
brush on airtime,17,4,260
mousemove on distance,17,4,261
mousemove on distance,17,4,262
brush on distance,17,4,263
brush on distance,17,4,264
mousemove on delay,17,4,265
brush on delay,17,4,266
dblclick on delay,17,4,267
brush on airtime,17,4,268
mousemove on distance,17,4,269
mousemove on delay,17,4,270
mousemove on delay,17,4,271
mousemove on delay,17,4,272
mousemove on delay,17,4,273
mousemove on delay,17,4,274
brush on distance,17,4,275
brush on delay,17,4,276
