event,traceID,taskID,timestamp
wheel on departure,42,9,198
wheel on departure,42,9,199
wheel on departure,42,9,200
wheel on departure,42,9,201
wheel on departure,42,9,202
wheel on departure,42,9,203
wheel on departure,42,9,204
wheel on departure,42,9,205
wheel on departure,42,9,206
wheel on departure,42,9,207
wheel on departure,42,9,208
wheel on departure,42,9,209
wheel on departure,42,9,210
wheel on departure,42,9,211
brush on delay,42,9,212
mousemove on delay,42,10,213
mousemove on delay,42,10,214
brush on delay,42,10,215
mousemove on delay,42,10,216
mousemove on delay,42,10,217
brush on delay,42,10,218
mousemove on delay,42,10,219
mousemove on delay,42,10,220
brush on delay,42,10,221
mousemove on departure,42,10,222
brush on departure,42,10,223
click on departure,42,10,224
mousemove on delay,42,10,225
mousemove on departure,42,10,226
brush on departure,42,10,227
click on departure,42,10,228
mousemove on delay,42,10,229
brush on delay,42,10,230
wheel on departure,42,11,231
wheel on departure,42,11,232
wheel on departure,42,11,233
wheel on departure,42,11,234
wheel on departure,42,11,235
wheel on departure,42,11,236
wheel on departure,42,11,237
wheel on departure,42,11,238
wheel on departure,42,11,239
wheel on departure,42,11,240
wheel on departure,42,11,241
wheel on departure,42,11,242
wheel on departure,42,11,243
mousemove on delay,42,11,244
mousemove on delay,42,11,245
brush on delay,42,11,246
brush on arrival,42,11,247
wheel on distance,42,12,248
wheel on distance,42,12,249
wheel on distance,42,12,250
wheel on distance,42,12,251
wheel on distance,42,12,252
wheel on distance,42,12,253
wheel on distance,42,12,254
wheel on distance,42,12,255
wheel on distance,42,12,256
wheel on distance,42,12,257
wheel on distance,42,12,258
wheel on distance,42,12,259
brush on delay,42,12,260
brush on delay,42,12,261
mousemove on delay,42,12,262
brush on delay,42,12,263
dblclick on delay,42,12,264
dblclick on delay,42,12,265
mousemove on delay,42,12,266
brush on delay,42,12,267
mousemove on delay,42,12,268
brush on delay,42,12,269
dblclick on delay,42,12,270
dblclick on delay,42,12,271
mousemove on delay,42,12,272
mousemove on delay,42,12,273
brush on delay,42,12,274
mousemove on delay,42,12,275
brush on delay,42,12,276
mousemove on delay,42,13,277
mousemove on delay,42,14,278
brush on delay,42,14,279
mousemove on delay,42,14,280
brush on delay,42,14,281
dblclick on delay,42,14,282
dblclick on delay,42,14,283
mousemove on delay,42,15,284
brush on delay,42,15,285
mousemove on delay,42,15,286
brush on delay,42,15,287
mousemove on delay,42,15,288
brush on delay,42,15,289
dblclick on delay,42,15,290
dblclick on delay,42,15,291
