event,traceID,taskID,timestamp
mousemove on airtime,46,0,0
mousemove on arrival,46,0,1
wheel on arrival,46,0,2
wheel on arrival,46,0,3
wheel on arrival,46,0,4
mousemove on departure,46,0,5
mousemove on departure,46,0,6
brush on departure,46,0,7
mousemove on distance,46,0,8
mousemove on delay,46,0,9
brush on airtime,46,1,10
brush on airtime,46,1,11
click on airtime,46,1,12
mousemove on airtime,46,1,13
brush on airtime,46,1,14
mousemove on airtime,46,1,15
brush on airtime,46,1,16
mousemove on airtime,46,1,17
brush on airtime,46,1,18
mousemove on airtime,46,1,19
brush on airtime,46,1,20
click on airtime,46,1,21
wheel on airtime,46,2,22
mousemove on arrival,46,2,23
brush on arrival,46,2,24
wheel on airtime,46,2,25
wheel on airtime,46,2,26
wheel on airtime,46,2,27
wheel on airtime,46,2,28
wheel on airtime,46,2,29
wheel on airtime,46,2,30
wheel on airtime,46,2,31
wheel on airtime,46,2,32
wheel on airtime,46,2,33
wheel on airtime,46,2,34
wheel on airtime,46,2,35
wheel on airtime,46,2,36
wheel on airtime,46,2,37
wheel on airtime,46,2,38
wheel on airtime,46,2,39
wheel on airtime,46,2,40
wheel on airtime,46,2,41
wheel on airtime,46,2,42
wheel on airtime,46,2,43
wheel on airtime,46,2,44
wheel on airtime,46,2,45
wheel on airtime,46,2,46
dblclick on delay,46,2,47
brush on arrival,46,2,48
brush on arrival,46,2,49
wheel on airtime,46,2,50
wheel on airtime,46,2,51
wheel on airtime,46,2,52
wheel on airtime,46,2,53
wheel on airtime,46,2,54
wheel on airtime,46,2,55
wheel on airtime,46,2,56
wheel on airtime,46,2,57
wheel on airtime,46,2,58
wheel on airtime,46,2,59
wheel on airtime,46,2,60
wheel on airtime,46,2,61
wheel on airtime,46,2,62
wheel on airtime,46,2,63
wheel on airtime,46,2,64
wheel on airtime,46,2,65
wheel on airtime,46,2,66
wheel on airtime,46,2,67
mousemove on delay,46,2,68
brush on delay,46,2,69
mousemove on arrival,46,2,70
brush on arrival,46,2,71
click on arrival,46,2,72
mousemove on arrival,46,2,73
brush on arrival,46,2,74
brush on arrival,46,2,75
brush on arrival,46,2,76
brush on arrival,46,2,77
brush on arrival,46,2,78
brush on delay,46,2,79
mousemove on delay,46,2,80
mousemove on delay,46,2,81
mousemove on delay,46,2,82
brush on delay,46,2,83
mousemove on delay,46,2,84
mousemove on delay,46,2,85
brush on delay,46,2,86
mousemove on delay,46,2,87
brush on delay,46,2,88
mousemove on delay,46,2,89
mousemove on delay,46,2,90
brush on delay,46,2,91
mousemove on delay,46,2,92
brush on delay,46,2,93
mousemove on delay,46,2,94
brush on delay,46,2,95
mousemove on delay,46,2,96
brush on delay,46,2,97
mousemove on delay,46,2,98
brush on delay,46,2,99
brush on arrival,46,2,100
brush on arrival,46,2,101
mousemove on arrival,46,2,102
brush on arrival,46,2,103
click on arrival,46,2,104
mousemove on delay,46,2,105
brush on delay,46,2,106
mousemove on delay,46,2,107
mousemove on delay,46,2,108
brush on delay,46,2,109
brush on departure,46,2,110
brush on departure,46,2,111
click on departure,46,2,112
mousemove on departure,46,2,113
mousemove on delay,46,2,114
brush on delay,46,2,115
mousemove on delay,46,2,116
mousemove on departure,46,2,117
brush on departure,46,2,118
brush on departure,46,2,119
brush on arrival,46,2,120
brush on arrival,46,2,121
brush on arrival,46,2,122
brush on arrival,46,2,123
mousemove on arrival,46,2,124
brush on arrival,46,2,125
click on arrival,46,2,126
mousemove on arrival,46,2,127
brush on arrival,46,2,128
click on arrival,46,2,129
mousemove on arrival,46,2,130
brush on arrival,46,2,131
click on arrival,46,2,132
mousemove on arrival,46,2,133
brush on arrival,46,2,134
click on arrival,46,2,135
mousemove on arrival,46,2,136
brush on arrival,46,2,137
click on arrival,46,2,138
mousemove on arrival,46,2,139
brush on arrival,46,2,140
wheel on arrival,46,2,141
wheel on arrival,46,2,142
wheel on arrival,46,2,143
wheel on arrival,46,2,144
wheel on arrival,46,2,145
wheel on arrival,46,2,146
wheel on arrival,46,2,147
wheel on arrival,46,2,148
wheel on arrival,46,2,149
wheel on arrival,46,2,150
wheel on arrival,46,2,151
wheel on arrival,46,2,152
wheel on arrival,46,2,153
wheel on arrival,46,2,154
brush on arrival,46,2,155
click on arrival,46,2,156
mousemove on arrival,46,2,157
brush on arrival,46,2,158
click on arrival,46,2,159
mousemove on arrival,46,2,160
brush on arrival,46,2,161
click on arrival,46,2,162
mousemove on arrival,46,2,163
brush on arrival,46,2,164
click on arrival,46,2,165
mousemove on delay,46,2,166
brush on delay,46,2,167
brush on departure,46,2,168
brush on departure,46,2,169
brush on arrival,46,2,170
brush on arrival,46,2,171
brush on arrival,46,3,172
brush on arrival,46,3,173
wheel on airtime,46,3,174
wheel on airtime,46,3,175
wheel on airtime,46,3,176
wheel on airtime,46,3,177
wheel on airtime,46,3,178
wheel on airtime,46,3,179
wheel on airtime,46,3,180
wheel on airtime,46,3,181
wheel on airtime,46,3,182
wheel on airtime,46,3,183
wheel on airtime,46,3,184
wheel on airtime,46,3,185
wheel on airtime,46,3,186
wheel on airtime,46,3,187
wheel on airtime,46,3,188
wheel on airtime,46,3,189
wheel on airtime,46,3,190
wheel on airtime,46,3,191
wheel on airtime,46,3,192
wheel on airtime,46,3,193
wheel on airtime,46,3,194
wheel on distance,46,3,195
wheel on distance,46,3,196
wheel on distance,46,3,197
wheel on distance,46,3,198
wheel on distance,46,3,199
wheel on distance,46,3,200
wheel on distance,46,3,201
wheel on distance,46,3,202
wheel on distance,46,3,203
wheel on distance,46,3,204
wheel on distance,46,3,205
wheel on distance,46,3,206
wheel on distance,46,3,207
wheel on distance,46,3,208
wheel on distance,46,3,209
wheel on distance,46,3,210
wheel on distance,46,3,211
wheel on distance,46,3,212
wheel on distance,46,3,213
wheel on distance,46,3,214
wheel on distance,46,3,215
wheel on distance,46,3,216
wheel on distance,46,3,217
wheel on distance,46,3,218
wheel on distance,46,3,219
wheel on distance,46,3,220
wheel on distance,46,3,221
wheel on distance,46,3,222
wheel on distance,46,3,223
wheel on distance,46,3,224
wheel on distance,46,3,225
wheel on distance,46,3,226
wheel on distance,46,3,227
wheel on distance,46,3,228
wheel on distance,46,3,229
wheel on distance,46,3,230
wheel on distance,46,3,231
wheel on distance,46,3,232
wheel on distance,46,3,233
wheel on distance,46,3,234
wheel on distance,46,3,235
wheel on distance,46,3,236
wheel on distance,46,3,237
wheel on distance,46,3,238
wheel on distance,46,3,239
wheel on distance,46,3,240
wheel on distance,46,3,241
wheel on distance,46,3,242
wheel on distance,46,3,243
wheel on distance,46,3,244
wheel on distance,46,3,245
wheel on distance,46,3,246
wheel on distance,46,3,247
wheel on distance,46,3,248
wheel on distance,46,3,249
wheel on distance,46,3,250
wheel on distance,46,3,251
wheel on distance,46,3,252
wheel on distance,46,3,253
wheel on distance,46,3,254
wheel on distance,46,3,255
wheel on distance,46,3,256
wheel on distance,46,3,257
wheel on distance,46,3,258
wheel on distance,46,3,259
wheel on distance,46,3,260
wheel on distance,46,3,261
wheel on distance,46,3,262
wheel on distance,46,3,263
wheel on distance,46,3,264
wheel on distance,46,3,265
wheel on distance,46,3,266
wheel on distance,46,3,267
wheel on distance,46,3,268
wheel on distance,46,3,269
wheel on distance,46,3,270
wheel on distance,46,3,271
wheel on distance,46,3,272
wheel on distance,46,3,273
wheel on distance,46,3,274
wheel on distance,46,3,275
wheel on distance,46,3,276
wheel on distance,46,3,277
wheel on distance,46,3,278
wheel on distance,46,3,279
wheel on distance,46,3,280
wheel on distance,46,3,281
wheel on distance,46,3,282
wheel on distance,46,3,283
wheel on distance,46,3,284
wheel on distance,46,3,285
wheel on departure,46,3,286
wheel on departure,46,3,287
wheel on departure,46,3,288
wheel on departure,46,3,289
wheel on departure,46,3,290
wheel on departure,46,3,291
wheel on departure,46,3,292
wheel on departure,46,3,293
wheel on departure,46,3,294
wheel on departure,46,3,295
wheel on departure,46,3,296
wheel on departure,46,3,297
wheel on departure,46,3,298
wheel on departure,46,3,299
wheel on departure,46,3,300
wheel on departure,46,3,301
wheel on departure,46,3,302
wheel on departure,46,3,303
wheel on departure,46,3,304
wheel on departure,46,3,305
wheel on departure,46,3,306
wheel on departure,46,3,307
wheel on departure,46,3,308
wheel on departure,46,3,309
wheel on departure,46,3,310
wheel on departure,46,3,311
wheel on departure,46,3,312
wheel on departure,46,3,313
