event,traceID,taskID,timestamp,formatted_timestamp
mousemove on delay,24,0,0,20221207T1600
mousemove on airtime,24,0,1,20221207T1600
mousemove on distance,24,0,2,20221207T1600
wheel on distance,24,0,3,20221207T1600
wheel on distance,24,0,4,20221207T1600
wheel on distance,24,0,5,20221207T1600
wheel on distance,24,0,6,20221207T1600
wheel on distance,24,0,7,20221207T1600
wheel on distance,24,0,8,20221207T1600
wheel on distance,24,0,9,20221207T1600
wheel on distance,24,0,10,20221207T1600
wheel on distance,24,0,11,20221207T1601
wheel on distance,24,0,12,20221207T1601
wheel on distance,24,0,13,20221207T1601
wheel on distance,24,0,14,20221207T1601
wheel on distance,24,0,15,20221207T1602
wheel on distance,24,0,16,20221207T1602
wheel on distance,24,0,17,20221207T1602
wheel on distance,24,0,18,20221207T1602
wheel on distance,24,0,19,20221207T1603
wheel on distance,24,0,20,20221207T1603
wheel on distance,24,0,21,20221207T1603
wheel on distance,24,0,22,20221207T1604
wheel on distance,24,0,23,20221207T1604
wheel on distance,24,0,24,20221207T1605
wheel on distance,24,0,25,20221207T1605
wheel on distance,24,0,26,20221207T1605
wheel on distance,24,0,27,20221207T1606
wheel on distance,24,0,28,20221207T1606
mousemove on distance,24,0,29,20221207T1607
brush on distance,24,0,30,20221207T1607
click on distance,24,0,31,20221207T1608
mousemove on distance,24,0,32,20221207T1608
brush on distance,24,0,33,20221207T1609
brush on distance,24,0,34,20221207T1609
click on distance,24,0,35,20221207T1610
mousemove on distance,24,0,36,20221207T1611
brush on distance,24,0,37,20221207T1611
wheel on distance,24,0,38,20221207T1612
wheel on distance,24,0,39,20221207T1613
wheel on distance,24,0,40,20221207T1613
wheel on distance,24,0,41,20221207T1614
wheel on distance,24,0,42,20221207T1615
wheel on distance,24,0,43,20221207T1615
wheel on distance,24,0,44,20221207T1616
brush on distance,24,0,45,20221207T1617
click on distance,24,0,46,20221207T1618
