event,traceID,taskID,timestamp,formatted_timestamp
mousemove on airtime,21,4,217,20221207T2234
brush on airtime,21,4,218,20221207T2237
click on airtime,21,4,219,20221207T2241
mousemove on departure,21,4,220,20221207T2245
brush on departure,21,4,221,20221207T2248
click on departure,21,4,222,20221207T2252
mousemove on departure,21,4,223,20221207T2256
brush on departure,21,4,224,20221207T2300
brush on departure,21,4,225,20221207T2303
brush on departure,21,4,226,20221207T2307
brush on departure,21,4,227,20221207T2311
click on departure,21,4,228,20221207T2315
wheel on departure,21,4,229,20221207T2318
wheel on departure,21,4,230,20221207T2322
wheel on departure,21,4,231,20221207T2326
mousemove on departure,21,4,232,20221207T2330
brush on departure,21,4,233,20221207T2334
click on departure,21,4,234,20221207T2338
wheel on departure,21,4,235,20221207T2342
wheel on departure,21,4,236,20221207T2346
wheel on departure,21,4,237,20221207T2350
wheel on departure,21,4,238,20221207T2354
wheel on distance,21,4,239,20221207T2358
wheel on distance,21,4,240,20221208T0002
wheel on distance,21,4,241,20221208T0006
mousemove on distance,21,4,242,20221208T0010
brush on distance,21,4,243,20221208T0014
brush on distance,21,4,244,20221208T0018
click on distance,21,4,245,20221208T0022
wheel on airtime,21,4,246,20221208T0026
wheel on airtime,21,4,247,20221208T0030
wheel on airtime,21,4,248,20221208T0034
wheel on airtime,21,4,249,20221208T0038
wheel on airtime,21,4,250,20221208T0042
wheel on airtime,21,4,251,20221208T0047
wheel on airtime,21,4,252,20221208T0051
wheel on airtime,21,4,253,20221208T0055
wheel on airtime,21,4,254,20221208T0059
wheel on airtime,21,4,255,20221208T0104
wheel on airtime,21,4,256,20221208T0108
wheel on arrival,21,4,257,20221208T0112
wheel on arrival,21,4,258,20221208T0116
wheel on arrival,21,4,259,20221208T0121
mousemove on delay,21,4,260,20221208T0125
brush on delay,21,4,261,20221208T0129
mousemove on delay,21,4,262,20221208T0134
mousemove on delay,21,4,263,20221208T0138
brush on delay,21,4,264,20221208T0143
