event,traceID,taskID,timestamp
wheel on date,12,2,167
wheel on airtime,12,2,168
wheel on airtime,12,2,169
brush on departure,12,2,170
click on departure,12,2,171
mousemove on departure,12,2,172
brush on departure,12,2,173
wheel on airtime,12,3,174
wheel on date,12,3,175
mousemove on delay,12,3,176
mousemove on delay,12,3,177
mousemove on delay,12,3,178
mousemove on delay,12,3,179
mousemove on delay,12,3,180
brush on distance,12,3,181
brush on delay,12,3,182
dblclick on delay,12,3,183
brush on distance,12,3,184
wheel on distance,12,3,185
wheel on distance,12,3,186
dblclick on delay,12,3,187
brush on departure,12,3,188
brush on departure,12,3,189
brush on departure,12,3,190
brush on departure,12,3,191
wheel on distance,12,3,192
mousemove on departure,12,3,193
brush on departure,12,3,194
click on departure,12,3,195
mousemove on departure,12,3,196
brush on departure,12,3,197
click on departure,12,3,198
mousemove on arrival,12,3,199
brush on arrival,12,3,200
click on arrival,12,3,201
mousemove on departure,12,3,202
brush on departure,12,3,203
click on departure,12,3,204
mousemove on departure,12,3,205
brush on departure,12,3,206
click on departure,12,3,207
dblclick on departure,12,3,208
dblclick on departure,12,3,209
mousemove on arrival,12,3,210
mousemove on arrival,12,3,211
brush on arrival,12,3,212
brush on arrival,12,3,213
dblclick on delay,12,3,214
brush on arrival,12,3,215
brush on arrival,12,3,216
dblclick on arrival,12,3,217
brush on airtime,12,3,218
wheel on date,12,3,219
wheel on date,12,3,220
wheel on date,12,3,221
wheel on date,12,3,222
wheel on date,12,3,223
mousemove on airtime,12,3,224
brush on airtime,12,3,225
click on airtime,12,3,226
mousemove on airtime,12,3,227
brush on airtime,12,3,228
click on airtime,12,3,229
mousemove on airtime,12,3,230
brush on airtime,12,3,231
click on airtime,12,3,232
dblclick on airtime,12,3,233
dblclick on airtime,12,3,234
mousemove on date,12,3,235
dblclick on date,12,3,236
wheel on date,12,3,237
wheel on date,12,3,238
brush on distance,12,3,239
brush on distance,12,3,240
mousemove on distance,12,3,241
brush on distance,12,3,242
click on distance,12,3,243
mousemove on distance,12,3,244
brush on distance,12,3,245
brush on distance,12,3,246
brush on distance,12,3,247
wheel on distance,12,3,248
wheel on distance,12,3,249
wheel on distance,12,3,250
wheel on distance,12,3,251
brush on departure,12,3,252
brush on departure,12,3,253
mousemove on departure,12,3,254
brush on departure,12,3,255
click on departure,12,3,256
mousemove on departure,12,3,257
brush on departure,12,3,258
click on departure,12,3,259
mousemove on departure,12,3,260
brush on departure,12,3,261
click on departure,12,3,262
mousemove on departure,12,3,263
brush on departure,12,3,264
click on departure,12,3,265
mousemove on departure,12,3,266
brush on departure,12,3,267
click on departure,12,3,268
dblclick on departure,12,3,269
dblclick on departure,12,3,270
wheel on distance,12,4,271
wheel on distance,12,4,272
wheel on distance,12,4,273
wheel on distance,12,4,274
wheel on distance,12,4,275
mousemove on distance,12,4,276
brush on distance,12,4,277
wheel on date,12,4,278
wheel on airtime,12,4,279
wheel on airtime,12,4,280
wheel on airtime,12,4,281
wheel on airtime,12,4,282
wheel on airtime,12,4,283
wheel on date,12,4,284
dblclick on delay,12,4,285
dblclick on delay,12,4,286
brush on distance,12,4,287
brush on distance,12,4,288
brush on distance,12,4,289
dblclick on distance,12,4,290
brush on distance,12,4,291
mousemove on distance,12,4,292
brush on distance,12,4,293
mousemove on delay,12,4,294
brush on delay,12,4,295
mousemove on delay,12,4,296
brush on delay,12,4,297
mousemove on distance,12,4,298
brush on distance,12,4,299
click on distance,12,4,300
mousemove on distance,12,4,301
brush on distance,12,4,302
