event,traceID,taskID,timestamp,formatted_timestamp
brush on distance,17,4,202,20221207T2141
brush on delay,17,4,203,20221207T2145
brush on distance,17,4,204,20221207T2148
brush on distance,17,4,205,20221207T2151
mousemove on distance,17,4,206,20221207T2155
mousemove on distance,17,4,207,20221207T2158
mousemove on departure,17,4,208,20221207T2202
brush on departure,17,4,209,20221207T2205
mousemove on departure,17,4,210,20221207T2209
mousemove on airtime,17,4,211,20221207T2212
brush on airtime,17,4,212,20221207T2216
mousemove on airtime,17,4,213,20221207T2219
brush on airtime,17,4,214,20221207T2223
brush on airtime,17,4,215,20221207T2227
brush on airtime,17,4,216,20221207T2230
click on airtime,17,4,217,20221207T2234
mousemove on distance,17,4,218,20221207T2237
mousemove on distance,17,4,219,20221207T2241
brush on distance,17,4,220,20221207T2245
brush on distance,17,4,221,20221207T2248
brush on distance,17,4,222,20221207T2252
mousemove on distance,17,4,223,20221207T2256
mousemove on distance,17,4,224,20221207T2300
mousemove on distance,17,4,225,20221207T2303
brush on distance,17,4,226,20221207T2307
mousemove on distance,17,4,227,20221207T2311
brush on distance,17,4,228,20221207T2315
dblclick on distance,17,4,229,20221207T2318
dblclick on distance,17,4,230,20221207T2322
mousemove on distance,17,4,231,20221207T2326
brush on distance,17,4,232,20221207T2330
click on distance,17,4,233,20221207T2334
mousemove on distance,17,4,234,20221207T2338
brush on distance,17,4,235,20221207T2342
click on distance,17,4,236,20221207T2346
mousemove on distance,17,4,237,20221207T2350
brush on distance,17,4,238,20221207T2354
brush on distance,17,4,239,20221207T2358
brush on distance,17,4,240,20221208T0002
mousemove on distance,17,4,241,20221208T0006
brush on distance,17,4,242,20221208T0010
click on distance,17,4,243,20221208T0014
mousemove on distance,17,4,244,20221208T0018
brush on distance,17,4,245,20221208T0022
click on distance,17,4,246,20221208T0026
mousemove on distance,17,4,247,20221208T0030
brush on distance,17,4,248,20221208T0034
click on distance,17,4,249,20221208T0038
mousemove on distance,17,4,250,20221208T0042
brush on distance,17,4,251,20221208T0047
mousemove on distance,17,4,252,20221208T0051
brush on distance,17,4,253,20221208T0055
brush on distance,17,4,254,20221208T0059
mousemove on delay,17,4,255,20221208T0104
brush on delay,17,4,256,20221208T0108
mousemove on delay,17,4,257,20221208T0112
mousemove on distance,17,4,258,20221208T0116
mousemove on distance,17,4,259,20221208T0121
brush on airtime,17,4,260,20221208T0125
mousemove on distance,17,4,261,20221208T0129
mousemove on distance,17,4,262,20221208T0134
brush on distance,17,4,263,20221208T0138
brush on distance,17,4,264,20221208T0143
mousemove on delay,17,4,265,20221208T0147
brush on delay,17,4,266,20221208T0151
dblclick on delay,17,4,267,20221208T0156
brush on airtime,17,4,268,20221208T0200
mousemove on distance,17,4,269,20221208T0205
mousemove on delay,17,4,270,20221208T0209
mousemove on delay,17,4,271,20221208T0214
mousemove on delay,17,4,272,20221208T0218
mousemove on delay,17,4,273,20221208T0223
mousemove on delay,17,4,274,20221208T0227
brush on distance,17,4,275,20221208T0232
brush on delay,17,4,276,20221208T0237
