event,traceID,taskID,timestamp,formatted_timestamp
wheel on airtime,16,3,84,20221207T1659
wheel on airtime,16,3,85,20221207T1700
wheel on airtime,16,3,86,20221207T1702
wheel on airtime,16,3,87,20221207T1703
wheel on airtime,16,3,88,20221207T1705
wheel on airtime,16,3,89,20221207T1706
wheel on arrival,16,3,90,20221207T1708
wheel on arrival,16,3,91,20221207T1709
wheel on arrival,16,3,92,20221207T1711
mousemove on departure,16,3,93,20221207T1712
brush on departure,16,3,94,20221207T1714
wheel on distance,16,3,95,20221207T1716
wheel on distance,16,3,96,20221207T1717
wheel on distance,16,3,97,20221207T1719
wheel on distance,16,3,98,20221207T1720
wheel on distance,16,3,99,20221207T1722
wheel on distance,16,3,100,20221207T1724
brush on departure,16,3,101,20221207T1725
wheel on departure,16,3,102,20221207T1727
wheel on departure,16,3,103,20221207T1729
wheel on departure,16,3,104,20221207T1731
wheel on departure,16,3,105,20221207T1732
wheel on departure,16,3,106,20221207T1734
wheel on departure,16,3,107,20221207T1736
wheel on departure,16,3,108,20221207T1738
wheel on departure,16,3,109,20221207T1739
wheel on departure,16,3,110,20221207T1741
wheel on distance,16,3,111,20221207T1743
wheel on distance,16,3,112,20221207T1745
wheel on distance,16,3,113,20221207T1747
wheel on distance,16,3,114,20221207T1749
wheel on distance,16,3,115,20221207T1751
wheel on distance,16,3,116,20221207T1753
wheel on distance,16,3,117,20221207T1755
wheel on distance,16,3,118,20221207T1757
wheel on distance,16,3,119,20221207T1759
brush on departure,16,3,120,20221207T1801
click on departure,16,3,121,20221207T1803
mousemove on departure,16,3,122,20221207T1805
brush on departure,16,3,123,20221207T1807
click on departure,16,3,124,20221207T1809
wheel on distance,16,3,125,20221207T1811
wheel on distance,16,3,126,20221207T1813
wheel on distance,16,3,127,20221207T1815
wheel on distance,16,3,128,20221207T1817
mousemove on departure,16,3,129,20221207T1819
brush on departure,16,3,130,20221207T1821
click on departure,16,3,131,20221207T1824
mousemove on departure,16,3,132,20221207T1826
brush on departure,16,3,133,20221207T1828
brush on departure,16,3,134,20221207T1830
wheel on distance,16,3,135,20221207T1833
wheel on distance,16,3,136,20221207T1835
wheel on distance,16,3,137,20221207T1837
wheel on distance,16,3,138,20221207T1839
wheel on distance,16,3,139,20221207T1842
wheel on distance,16,3,140,20221207T1844
wheel on distance,16,4,141,20221207T1846
wheel on distance,16,4,142,20221207T1849
wheel on distance,16,4,143,20221207T1851
wheel on distance,16,4,144,20221207T1854
wheel on distance,16,4,145,20221207T1856
wheel on distance,16,4,146,20221207T1858
wheel on distance,16,4,147,20221207T1901
wheel on distance,16,4,148,20221207T1903
wheel on distance,16,4,149,20221207T1906
wheel on distance,16,4,150,20221207T1908
wheel on distance,16,4,151,20221207T1911
wheel on distance,16,4,152,20221207T1913
wheel on distance,16,4,153,20221207T1916
wheel on distance,16,4,154,20221207T1918
wheel on distance,16,4,155,20221207T1921
wheel on distance,16,4,156,20221207T1924
wheel on distance,16,4,157,20221207T1926
wheel on airtime,16,4,158,20221207T1929
wheel on airtime,16,4,159,20221207T1932
wheel on airtime,16,4,160,20221207T1934
wheel on airtime,16,4,161,20221207T1937
wheel on airtime,16,4,162,20221207T1940
wheel on airtime,16,4,163,20221207T1942
wheel on airtime,16,4,164,20221207T1945
wheel on airtime,16,4,165,20221207T1948
wheel on airtime,16,4,166,20221207T1951
wheel on distance,16,4,167,20221207T1953
wheel on distance,16,4,168,20221207T1956
wheel on distance,16,4,169,20221207T1959
wheel on distance,16,4,170,20221207T2002
wheel on distance,16,4,171,20221207T2005
mousemove on distance,16,4,172,20221207T2007
brush on distance,16,4,173,20221207T2010
brush on distance,16,4,174,20221207T2013
brush on distance,16,4,175,20221207T2016
brush on distance,16,4,176,20221207T2019
dblclick on distance,16,4,177,20221207T2022
brush on departure,16,4,178,20221207T2025
mousemove on departure,16,4,179,20221207T2028
brush on departure,16,4,180,20221207T2031
click on departure,16,4,181,20221207T2034
mousemove on departure,16,4,182,20221207T2037
brush on departure,16,4,183,20221207T2040
click on departure,16,4,184,20221207T2043
mousemove on departure,16,4,185,20221207T2046
brush on departure,16,4,186,20221207T2049
click on departure,16,4,187,20221207T2052
dblclick on departure,16,4,188,20221207T2056
dblclick on departure,16,4,189,20221207T2059
mousemove on arrival,16,4,190,20221207T2102
brush on arrival,16,4,191,20221207T2105
wheel on airtime,16,4,192,20221207T2108
wheel on airtime,16,4,193,20221207T2112
wheel on airtime,16,4,194,20221207T2115
wheel on airtime,16,4,195,20221207T2118
brush on arrival,16,4,196,20221207T2121
click on arrival,16,4,197,20221207T2125
mousemove on arrival,16,4,198,20221207T2128
brush on arrival,16,4,199,20221207T2131
click on arrival,16,4,200,20221207T2135
mousemove on arrival,16,4,201,20221207T2138
brush on arrival,16,4,202,20221207T2141
click on arrival,16,4,203,20221207T2145
dblclick on arrival,16,4,204,20221207T2148
dblclick on arrival,16,4,205,20221207T2151
mousemove on airtime,16,4,206,20221207T2155
brush on airtime,16,4,207,20221207T2158
brush on airtime,16,4,208,20221207T2202
click on airtime,16,4,209,20221207T2205
mousemove on distance,16,4,210,20221207T2209
brush on distance,16,4,211,20221207T2212
click on distance,16,4,212,20221207T2216
mousemove on distance,16,4,213,20221207T2219
brush on distance,16,4,214,20221207T2223
brush on departure,16,4,215,20221207T2227
brush on departure,16,4,216,20221207T2230
brush on departure,16,4,217,20221207T2234
dblclick on departure,16,4,218,20221207T2237
wheel on distance,16,4,219,20221207T2241
brush on distance,16,4,220,20221207T2245
click on distance,16,4,221,20221207T2248
mousemove on distance,16,4,222,20221207T2252
brush on distance,16,4,223,20221207T2256
click on distance,16,4,224,20221207T2300
mousemove on departure,16,4,225,20221207T2303
brush on departure,16,4,226,20221207T2307
click on departure,16,4,227,20221207T2311
mousemove on departure,16,4,228,20221207T2315
brush on departure,16,4,229,20221207T2318
click on departure,16,4,230,20221207T2322
dblclick on departure,16,4,231,20221207T2326
dblclick on departure,16,4,232,20221207T2330
mousemove on departure,16,4,233,20221207T2334
brush on departure,16,4,234,20221207T2338
wheel on distance,16,4,235,20221207T2342
wheel on distance,16,4,236,20221207T2346
wheel on distance,16,4,237,20221207T2350
wheel on distance,16,4,238,20221207T2354
wheel on distance,16,4,239,20221207T2358
wheel on distance,16,4,240,20221208T0002
wheel on distance,16,4,241,20221208T0006
brush on departure,16,4,242,20221208T0010
brush on departure,16,4,243,20221208T0014
click on departure,16,4,244,20221208T0018
mousemove on departure,16,4,245,20221208T0022
brush on departure,16,4,246,20221208T0026
click on departure,16,4,247,20221208T0030
mousemove on departure,16,4,248,20221208T0034
brush on departure,16,4,249,20221208T0038
brush on distance,16,4,250,20221208T0042
brush on distance,16,4,251,20221208T0047
click on distance,16,4,252,20221208T0051
wheel on distance,16,4,253,20221208T0055
wheel on distance,16,4,254,20221208T0059
wheel on distance,16,4,255,20221208T0104
mousemove on departure,16,4,256,20221208T0108
brush on departure,16,4,257,20221208T0112
click on departure,16,4,258,20221208T0116
mousemove on departure,16,4,259,20221208T0121
brush on departure,16,4,260,20221208T0125
click on departure,16,4,261,20221208T0129
dblclick on departure,16,4,262,20221208T0134
dblclick on departure,16,4,263,20221208T0138
mousemove on distance,16,4,264,20221208T0143
brush on distance,16,4,265,20221208T0147
click on distance,16,4,266,20221208T0151
mousemove on distance,16,4,267,20221208T0156
brush on distance,16,4,268,20221208T0200
click on distance,16,4,269,20221208T0205
mousemove on distance,16,4,270,20221208T0209
brush on distance,16,4,271,20221208T0214
click on distance,16,4,272,20221208T0218
dblclick on distance,16,4,273,20221208T0223
dblclick on distance,16,4,274,20221208T0227
mousemove on departure,16,4,275,20221208T0232
brush on departure,16,4,276,20221208T0237
wheel on distance,16,4,277,20221208T0241
wheel on distance,16,4,278,20221208T0246
wheel on distance,16,4,279,20221208T0251
wheel on distance,16,4,280,20221208T0255
wheel on distance,16,4,281,20221208T0300
wheel on distance,16,4,282,20221208T0305
wheel on distance,16,4,283,20221208T0309
brush on departure,16,4,284,20221208T0314
click on departure,16,4,285,20221208T0319
mousemove on distance,16,4,286,20221208T0324
brush on distance,16,4,287,20221208T0328
click on distance,16,4,288,20221208T0333
wheel on distance,16,4,289,20221208T0338
wheel on distance,16,4,290,20221208T0343
wheel on distance,16,4,291,20221208T0348
wheel on distance,16,4,292,20221208T0352
wheel on arrival,16,4,293,20221208T0357
wheel on arrival,16,4,294,20221208T0402
wheel on arrival,16,4,295,20221208T0407
wheel on arrival,16,4,296,20221208T0412
wheel on arrival,16,4,297,20221208T0417
wheel on arrival,16,4,298,20221208T0422
wheel on airtime,16,4,299,20221208T0427
wheel on airtime,16,4,300,20221208T0432
wheel on airtime,16,4,301,20221208T0437
wheel on airtime,16,4,302,20221208T0442
wheel on airtime,16,4,303,20221208T0447
