event,traceID,taskID,timestamp,formatted_timestamp
mousemove on airtime,9,1,0,20221207T1600
mousemove on distance,9,1,1,20221207T1600
mousemove on departure,9,1,2,20221207T1600
mousemove on departure,9,1,3,20221207T1600
brush on departure,9,1,4,20221207T1600
mousemove on arrival,9,2,5,20221207T1600
brush on airtime,9,2,6,20221207T1600
brush on airtime,9,3,7,20221207T1600
click on airtime,9,3,8,20221207T1600
mousemove on airtime,9,3,9,20221207T1600
mousemove on airtime,9,3,10,20221207T1600
mousemove on airtime,9,3,11,20221207T1601
brush on airtime,9,3,12,20221207T1601
mousemove on airtime,9,3,13,20221207T1601
click on airtime,9,3,14,20221207T1601
mousemove on airtime,9,3,15,20221207T1602
click on airtime,9,3,16,20221207T1602
mousemove on airtime,9,3,17,20221207T1602
click on airtime,9,3,18,20221207T1602
mousemove on airtime,9,3,19,20221207T1603
click on airtime,9,3,20,20221207T1603
click on airtime,9,3,21,20221207T1603
mousemove on airtime,9,3,22,20221207T1604
click on airtime,9,3,23,20221207T1604
mousemove on airtime,9,3,24,20221207T1605
click on airtime,9,3,25,20221207T1605
dblclick on airtime,9,3,26,20221207T1605
mousemove on delay,9,3,27,20221207T1606
mousemove on delay,9,3,28,20221207T1606
mousemove on delay,9,3,29,20221207T1607
mousemove on delay,9,3,30,20221207T1607
brush on delay,9,3,31,20221207T1608
brush on delay,9,3,32,20221207T1608
mousemove on delay,9,3,33,20221207T1609
brush on delay,9,3,34,20221207T1609
brush on departure,9,3,35,20221207T1610
brush on departure,9,3,36,20221207T1611
mousemove on delay,9,3,37,20221207T1611
brush on delay,9,3,38,20221207T1612
click on delay,9,3,39,20221207T1613
mousemove on delay,9,3,40,20221207T1613
brush on delay,9,3,41,20221207T1614
brush on distance,9,4,42,20221207T1615
brush on distance,9,4,43,20221207T1615
click on distance,9,4,44,20221207T1616
mousemove on distance,9,4,45,20221207T1617
brush on distance,9,4,46,20221207T1618
brush on distance,9,4,47,20221207T1618
brush on distance,9,4,48,20221207T1619
brush on distance,9,4,49,20221207T1620
brush on distance,9,4,50,20221207T1621
brush on distance,9,4,51,20221207T1622
brush on distance,9,4,52,20221207T1622
brush on distance,9,4,53,20221207T1623
brush on distance,9,4,54,20221207T1624
brush on distance,9,4,55,20221207T1625
brush on distance,9,4,56,20221207T1626
brush on distance,9,4,57,20221207T1627
mousemove on distance,9,4,58,20221207T1628
click on distance,9,4,59,20221207T1629
mousemove on delay,9,4,60,20221207T1630
brush on delay,9,4,61,20221207T1631
click on delay,9,4,62,20221207T1632
