event,traceID,taskID,timestamp,formatted_timestamp
mousemove on airtime,32,0,0,20221207T1600
mousemove on departure,32,0,1,20221207T1600
mousemove on departure,32,0,2,20221207T1600
brush on departure,32,0,3,20221207T1600
brush on departure,32,0,4,20221207T1600
brush on departure,32,0,5,20221207T1600
mousemove on arrival,32,0,6,20221207T1600
brush on departure,32,0,7,20221207T1600
mousemove on distance,32,0,8,20221207T1600
mousemove on delay,32,0,9,20221207T1600
brush on departure,32,0,10,20221207T1600
brush on departure,32,0,11,20221207T1601
brush on distance,32,0,12,20221207T1601
brush on departure,32,0,13,20221207T1601
brush on arrival,32,0,14,20221207T1601
brush on arrival,32,0,15,20221207T1602
mousemove on arrival,32,0,16,20221207T1602
brush on arrival,32,0,17,20221207T1602
mousemove on arrival,32,0,18,20221207T1602
brush on arrival,32,0,19,20221207T1603
click on arrival,32,0,20,20221207T1603
mousemove on arrival,32,0,21,20221207T1603
brush on arrival,32,0,22,20221207T1604
click on arrival,32,0,23,20221207T1604
mousemove on distance,32,0,24,20221207T1605
brush on distance,32,0,25,20221207T1605
brush on distance,32,0,26,20221207T1605
brush on departure,32,0,27,20221207T1606
brush on departure,32,0,28,20221207T1606
mousemove on departure,32,0,29,20221207T1607
brush on departure,32,0,30,20221207T1607
click on departure,32,0,31,20221207T1608
mousemove on departure,32,0,32,20221207T1608
brush on departure,32,0,33,20221207T1609
click on departure,32,0,34,20221207T1609
mousemove on delay,32,0,35,20221207T1610
brush on delay,32,0,36,20221207T1611
mousemove on delay,32,0,37,20221207T1611
brush on delay,32,0,38,20221207T1612
mousemove on departure,32,2,39,20221207T1613
brush on departure,32,2,40,20221207T1613
brush on departure,32,2,41,20221207T1614
brush on departure,32,2,42,20221207T1615
brush on departure,32,2,43,20221207T1615
brush on airtime,32,3,44,20221207T1616
brush on airtime,32,3,45,20221207T1617
mousemove on airtime,32,3,46,20221207T1618
brush on airtime,32,3,47,20221207T1618
mousemove on airtime,32,3,48,20221207T1619
brush on airtime,32,3,49,20221207T1620
mousemove on arrival,32,4,50,20221207T1621
brush on arrival,32,4,51,20221207T1622
brush on arrival,32,4,52,20221207T1622
brush on arrival,32,4,53,20221207T1623
brush on distance,32,4,54,20221207T1624
brush on delay,32,4,55,20221207T1625
mousemove on delay,32,4,56,20221207T1626
mousemove on delay,32,4,57,20221207T1627
brush on delay,32,4,58,20221207T1628
mousemove on delay,32,4,59,20221207T1629
brush on distance,32,4,60,20221207T1630
brush on distance,32,4,61,20221207T1631
brush on delay,32,4,62,20221207T1632
brush on distance,32,4,63,20221207T1633
mousemove on delay,32,4,64,20221207T1634
brush on delay,32,4,65,20221207T1635
mousemove on delay,32,4,66,20221207T1636
brush on distance,32,4,67,20221207T1637
brush on delay,32,4,68,20221207T1639
mousemove on delay,32,4,69,20221207T1640
brush on delay,32,4,70,20221207T1641
mousemove on delay,32,4,71,20221207T1642
brush on delay,32,4,72,20221207T1643
mousemove on delay,32,4,73,20221207T1645
brush on delay,32,4,74,20221207T1646
mousemove on delay,32,4,75,20221207T1647
brush on delay,32,4,76,20221207T1648
mousemove on delay,32,4,77,20221207T1650
brush on delay,32,4,78,20221207T1651
mousemove on delay,32,4,79,20221207T1652
brush on delay,32,4,80,20221207T1654
mousemove on delay,32,4,81,20221207T1655
mousemove on delay,32,4,82,20221207T1656
brush on delay,32,4,83,20221207T1658
mousemove on delay,32,4,84,20221207T1659
brush on delay,32,4,85,20221207T1700
mousemove on arrival,32,4,86,20221207T1702
brush on arrival,32,4,87,20221207T1703
brush on arrival,32,4,88,20221207T1705
brush on airtime,32,4,89,20221207T1706
