event,traceID,taskID,timestamp
mousemove on delay,36,0,0
mousemove on airtime,36,0,1
mousemove on airtime,36,0,2
brush on airtime,36,0,3
click on airtime,36,0,4
mousemove on airtime,36,0,5
brush on airtime,36,0,6
dblclick on airtime,36,0,7
brush on airtime,36,0,8
brush on airtime,36,0,9
mousemove on arrival,36,1,10
mousemove on distance,36,1,11
dblclick on delay,36,1,12
dblclick on delay,36,1,13
brush on arrival,36,1,14
brush on arrival,36,1,15
click on arrival,36,1,16
mousemove on arrival,36,1,17
brush on arrival,36,1,18
click on arrival,36,1,19
mousemove on arrival,36,1,20
brush on arrival,36,1,21
click on arrival,36,1,22
mousemove on arrival,36,1,23
brush on arrival,36,1,24
mousemove on delay,36,1,25
brush on delay,36,1,26
mousemove on arrival,36,1,27
brush on arrival,36,1,28
click on arrival,36,1,29
mousemove on arrival,36,1,30
brush on arrival,36,1,31
click on arrival,36,1,32
dblclick on arrival,36,1,33
dblclick on arrival,36,1,34
mousemove on airtime,36,1,35
brush on airtime,36,1,36
brush on airtime,36,1,37
brush on airtime,36,1,38
brush on airtime,36,1,39
brush on airtime,36,1,40
dblclick on airtime,36,1,41
brush on airtime,36,1,42
click on airtime,36,1,43
mousemove on delay,36,1,44
mousemove on arrival,36,1,45
brush on arrival,36,1,46
brush on arrival,36,1,47
brush on arrival,36,1,48
brush on arrival,36,1,49
brush on arrival,36,1,50
dblclick on arrival,36,1,51
wheel on arrival,36,1,52
brush on arrival,36,1,53
click on arrival,36,1,54
mousemove on arrival,36,1,55
brush on arrival,36,1,56
click on arrival,36,1,57
wheel on arrival,36,1,58
mousemove on arrival,36,1,59
brush on arrival,36,1,60
mousemove on arrival,36,1,61
brush on arrival,36,1,62
click on arrival,36,1,63
wheel on arrival,36,1,64
wheel on arrival,36,1,65
wheel on arrival,36,1,66
wheel on arrival,36,1,67
wheel on arrival,36,1,68
wheel on arrival,36,1,69
wheel on arrival,36,1,70
wheel on arrival,36,1,71
wheel on arrival,36,1,72
wheel on arrival,36,1,73
wheel on arrival,36,1,74
wheel on arrival,36,1,75
mousemove on arrival,36,1,76
brush on arrival,36,1,77
mousemove on arrival,36,1,78
brush on arrival,36,1,79
brush on delay,36,2,80
mousemove on delay,36,2,81
brush on delay,36,2,82
mousemove on delay,36,2,83
brush on delay,36,2,84
dblclick on delay,36,2,85
dblclick on delay,36,2,86
mousemove on delay,36,2,87
mousemove on delay,36,2,88
brush on delay,36,2,89
dblclick on delay,36,2,90
brush on arrival,36,2,91
brush on arrival,36,2,92
mousemove on arrival,36,2,93
brush on arrival,36,2,94
mousemove on arrival,36,2,95
brush on arrival,36,2,96
brush on arrival,36,2,97
brush on arrival,36,2,98
click on arrival,36,2,99
mousemove on arrival,36,2,100
brush on arrival,36,2,101
click on arrival,36,2,102
mousemove on arrival,36,2,103
brush on arrival,36,2,104
click on arrival,36,2,105
mousemove on arrival,36,2,106
brush on arrival,36,2,107
brush on arrival,36,2,108
brush on arrival,36,2,109
click on arrival,36,2,110
mousemove on arrival,36,2,111
brush on arrival,36,2,112
click on arrival,36,2,113
mousemove on arrival,36,2,114
brush on arrival,36,2,115
click on arrival,36,2,116
mousemove on arrival,36,2,117
brush on arrival,36,2,118
click on arrival,36,2,119
mousemove on arrival,36,2,120
brush on arrival,36,2,121
click on arrival,36,2,122
mousemove on arrival,36,2,123
brush on arrival,36,2,124
click on arrival,36,2,125
mousemove on delay,36,3,126
mousemove on delay,36,3,127
mousemove on delay,36,3,128
brush on delay,36,3,129
dblclick on delay,36,3,130
dblclick on delay,36,3,131
wheel on airtime,36,4,132
wheel on airtime,36,4,133
brush on distance,36,4,134
brush on distance,36,4,135
brush on distance,36,4,136
brush on distance,36,4,137
brush on distance,36,4,138
