event,traceID,taskID,timestamp
mousemove on airtime,19,0,0
mousemove on arrival,19,0,1
mousemove on departure,19,0,2
mousemove on delay,19,0,3
wheel on departure,19,0,4
mousemove on distance,19,0,5
mousemove on departure,19,0,6
brush on departure,19,0,7
brush on departure,19,0,8
brush on airtime,19,1,9
brush on airtime,19,1,10
mousemove on airtime,19,1,11
brush on airtime,19,1,12
click on airtime,19,1,13
mousemove on departure,19,2,14
brush on departure,19,2,15
click on departure,19,2,16
mousemove on departure,19,2,17
brush on departure,19,2,18
brush on departure,19,2,19
click on departure,19,2,20
wheel on distance,19,2,21
wheel on departure,19,2,22
wheel on departure,19,2,23
wheel on departure,19,2,24
mousemove on departure,19,2,25
brush on departure,19,2,26
mousemove on departure,19,2,27
brush on departure,19,2,28
click on departure,19,2,29
mousemove on departure,19,3,30
brush on departure,19,3,31
click on departure,19,3,32
mousemove on departure,19,3,33
brush on departure,19,3,34
brush on departure,19,3,35
mousemove on departure,19,3,36
brush on departure,19,3,37
mousemove on departure,19,3,38
brush on departure,19,3,39
click on departure,19,3,40
mousemove on departure,19,3,41
brush on departure,19,3,42
click on departure,19,3,43
mousemove on departure,19,3,44
brush on departure,19,3,45
mousemove on departure,19,3,46
brush on departure,19,3,47
brush on distance,19,3,48
brush on distance,19,3,49
brush on distance,19,3,50
click on distance,19,3,51
mousemove on departure,19,3,52
brush on departure,19,3,53
click on departure,19,3,54
mousemove on departure,19,3,55
brush on departure,19,3,56
click on departure,19,3,57
mousemove on departure,19,3,58
brush on departure,19,3,59
mousemove on departure,19,3,60
brush on departure,19,3,61
click on departure,19,3,62
mousemove on departure,19,3,63
brush on departure,19,3,64
click on departure,19,3,65
wheel on distance,19,3,66
mousemove on departure,19,3,67
brush on departure,19,3,68
click on departure,19,3,69
mousemove on distance,19,3,70
brush on distance,19,3,71
click on distance,19,3,72
mousemove on distance,19,3,73
brush on distance,19,3,74
mousemove on distance,19,3,75
brush on distance,19,3,76
click on distance,19,3,77
mousemove on distance,19,3,78
brush on distance,19,3,79
click on distance,19,3,80
mousemove on airtime,19,3,81
brush on airtime,19,3,82
click on airtime,19,3,83
mousemove on airtime,19,3,84
brush on airtime,19,3,85
click on airtime,19,3,86
mousemove on airtime,19,3,87
brush on airtime,19,3,88
brush on airtime,19,3,89
mousemove on airtime,19,3,90
brush on airtime,19,3,91
click on airtime,19,3,92
mousemove on distance,19,4,93
brush on distance,19,4,94
brush on distance,19,4,95
click on distance,19,4,96
mousemove on distance,19,4,97
brush on distance,19,4,98
mousemove on distance,19,4,99
brush on distance,19,4,100
mousemove on distance,19,4,101
brush on distance,19,4,102
click on distance,19,4,103
mousemove on distance,19,4,104
brush on distance,19,4,105
click on distance,19,4,106
mousemove on distance,19,4,107
brush on distance,19,4,108
brush on distance,19,4,109
brush on distance,19,4,110
brush on distance,19,4,111
