event,traceID,taskID,timestamp
wheel on arrival,39,1,169
wheel on arrival,39,1,170
wheel on arrival,39,1,171
wheel on arrival,39,1,172
wheel on arrival,39,1,173
mousemove on arrival,39,1,174
brush on arrival,39,1,175
wheel on arrival,39,1,176
wheel on arrival,39,1,177
wheel on arrival,39,1,178
wheel on arrival,39,1,179
wheel on arrival,39,1,180
wheel on arrival,39,1,181
wheel on arrival,39,1,182
mousemove on arrival,39,1,183
brush on arrival,39,1,184
brush on departure,39,1,185
brush on arrival,39,1,186
wheel on arrival,39,1,187
wheel on arrival,39,1,188
wheel on arrival,39,1,189
brush on arrival,39,1,190
wheel on airtime,39,1,191
wheel on airtime,39,1,192
wheel on distance,39,1,193
wheel on airtime,39,1,194
wheel on airtime,39,1,195
wheel on airtime,39,1,196
wheel on airtime,39,1,197
wheel on arrival,39,1,198
wheel on arrival,39,1,199
wheel on arrival,39,1,200
wheel on arrival,39,1,201
wheel on arrival,39,1,202
wheel on arrival,39,1,203
wheel on arrival,39,1,204
wheel on arrival,39,1,205
wheel on arrival,39,1,206
wheel on arrival,39,1,207
wheel on airtime,39,1,208
brush on arrival,39,1,209
wheel on airtime,39,1,210
brush on arrival,39,1,211
click on arrival,39,1,212
wheel on airtime,39,1,213
wheel on airtime,39,1,214
wheel on airtime,39,1,215
wheel on airtime,39,1,216
wheel on airtime,39,1,217
wheel on airtime,39,1,218
wheel on airtime,39,1,219
wheel on airtime,39,1,220
wheel on airtime,39,1,221
wheel on airtime,39,1,222
wheel on airtime,39,1,223
wheel on arrival,39,1,224
wheel on arrival,39,1,225
wheel on arrival,39,1,226
mousemove on arrival,39,1,227
brush on arrival,39,1,228
click on arrival,39,1,229
mousemove on arrival,39,1,230
brush on arrival,39,1,231
click on arrival,39,1,232
mousemove on arrival,39,1,233
brush on arrival,39,1,234
click on arrival,39,1,235
wheel on airtime,39,1,236
wheel on airtime,39,1,237
mousemove on arrival,39,1,238
brush on arrival,39,1,239
brush on arrival,39,1,240
click on arrival,39,1,241
wheel on distance,39,1,242
wheel on distance,39,1,243
wheel on distance,39,1,244
wheel on distance,39,1,245
wheel on distance,39,1,246
wheel on distance,39,1,247
wheel on distance,39,1,248
wheel on airtime,39,1,249
wheel on airtime,39,1,250
wheel on airtime,39,1,251
mousemove on arrival,39,1,252
brush on arrival,39,1,253
wheel on airtime,39,1,254
wheel on airtime,39,1,255
wheel on airtime,39,1,256
wheel on airtime,39,1,257
wheel on airtime,39,1,258
wheel on airtime,39,1,259
wheel on airtime,39,1,260
wheel on airtime,39,1,261
wheel on airtime,39,1,262
brush on arrival,39,2,263
brush on arrival,39,2,264
mousemove on arrival,39,2,265
brush on arrival,39,2,266
click on arrival,39,2,267
mousemove on arrival,39,2,268
brush on arrival,39,2,269
click on arrival,39,2,270
mousemove on arrival,39,2,271
brush on arrival,39,2,272
wheel on airtime,39,2,273
wheel on airtime,39,2,274
wheel on airtime,39,2,275
wheel on airtime,39,2,276
wheel on airtime,39,2,277
wheel on airtime,39,2,278
brush on arrival,39,2,279
click on arrival,39,2,280
wheel on distance,39,2,281
wheel on airtime,39,2,282
mousemove on arrival,39,2,283
brush on arrival,39,2,284
click on arrival,39,2,285
wheel on airtime,39,2,286
wheel on airtime,39,2,287
mousemove on arrival,39,2,288
brush on arrival,39,2,289
click on arrival,39,2,290
mousemove on arrival,39,2,291
brush on arrival,39,2,292
click on arrival,39,2,293
mousemove on arrival,39,2,294
brush on arrival,39,2,295
click on arrival,39,2,296
wheel on airtime,39,2,297
wheel on airtime,39,2,298
mousemove on arrival,39,2,299
brush on arrival,39,2,300
click on arrival,39,2,301
wheel on airtime,39,2,302
wheel on airtime,39,2,303
wheel on airtime,39,2,304
wheel on airtime,39,2,305
wheel on airtime,39,2,306
wheel on airtime,39,2,307
wheel on airtime,39,2,308
wheel on airtime,39,2,309
wheel on airtime,39,2,310
wheel on airtime,39,2,311
wheel on airtime,39,2,312
mousemove on arrival,39,2,313
brush on arrival,39,2,314
click on arrival,39,2,315
mousemove on arrival,39,2,316
brush on arrival,39,2,317
click on arrival,39,2,318
mousemove on arrival,39,2,319
brush on arrival,39,2,320
brush on arrival,39,2,321
brush on departure,39,2,322
brush on departure,39,2,323
wheel on distance,39,2,324
wheel on distance,39,2,325
wheel on distance,39,2,326
wheel on distance,39,2,327
wheel on distance,39,2,328
wheel on distance,39,2,329
wheel on distance,39,2,330
wheel on distance,39,2,331
wheel on distance,39,2,332
wheel on distance,39,2,333
wheel on arrival,39,2,334
wheel on distance,39,2,335
wheel on distance,39,2,336
brush on departure,39,2,337
wheel on distance,39,2,338
wheel on distance,39,2,339
wheel on distance,39,2,340
wheel on departure,39,2,341
wheel on departure,39,2,342
wheel on departure,39,2,343
wheel on departure,39,2,344
mousemove on departure,39,2,345
brush on departure,39,2,346
click on departure,39,2,347
wheel on departure,39,2,348
wheel on departure,39,2,349
wheel on departure,39,2,350
wheel on departure,39,2,351
wheel on departure,39,2,352
wheel on distance,39,2,353
wheel on distance,39,2,354
wheel on distance,39,2,355
wheel on distance,39,2,356
mousemove on departure,39,2,357
brush on departure,39,2,358
click on departure,39,2,359
wheel on distance,39,2,360
wheel on distance,39,2,361
wheel on distance,39,2,362
wheel on distance,39,2,363
wheel on distance,39,2,364
wheel on distance,39,2,365
wheel on distance,39,2,366
wheel on distance,39,2,367
wheel on distance,39,2,368
wheel on distance,39,2,369
wheel on distance,39,2,370
wheel on distance,39,2,371
wheel on distance,39,2,372
wheel on distance,39,2,373
wheel on distance,39,2,374
wheel on distance,39,2,375
mousemove on departure,39,2,376
brush on departure,39,2,377
click on departure,39,2,378
wheel on departure,39,2,379
wheel on departure,39,2,380
wheel on departure,39,2,381
wheel on distance,39,2,382
wheel on distance,39,2,383
wheel on distance,39,2,384
wheel on distance,39,2,385
wheel on distance,39,2,386
wheel on distance,39,2,387
wheel on distance,39,2,388
wheel on distance,39,2,389
wheel on distance,39,2,390
wheel on distance,39,2,391
wheel on distance,39,2,392
mousemove on departure,39,2,393
brush on departure,39,2,394
mousemove on departure,39,2,395
brush on departure,39,2,396
wheel on distance,39,2,397
wheel on distance,39,2,398
wheel on distance,39,2,399
wheel on departure,39,2,400
brush on departure,39,2,401
brush on departure,39,2,402
mousemove on departure,39,2,403
brush on departure,39,2,404
wheel on distance,39,2,405
wheel on distance,39,2,406
wheel on departure,39,2,407
brush on departure,39,2,408
wheel on departure,39,2,409
wheel on departure,39,2,410
wheel on departure,39,2,411
wheel on departure,39,2,412
mousemove on departure,39,2,413
brush on departure,39,2,414
mousemove on departure,39,2,415
brush on departure,39,2,416
click on departure,39,2,417
mousemove on departure,39,2,418
brush on departure,39,2,419
brush on departure,39,2,420
click on departure,39,2,421
mousemove on departure,39,2,422
brush on departure,39,2,423
click on departure,39,2,424
mousemove on departure,39,2,425
brush on departure,39,2,426
wheel on distance,39,2,427
wheel on distance,39,2,428
wheel on distance,39,2,429
wheel on distance,39,2,430
wheel on distance,39,2,431
wheel on distance,39,2,432
wheel on distance,39,2,433
wheel on distance,39,2,434
wheel on distance,39,2,435
wheel on distance,39,2,436
wheel on departure,39,2,437
brush on departure,39,2,438
brush on departure,39,2,439
wheel on departure,39,2,440
wheel on departure,39,2,441
wheel on departure,39,2,442
mousemove on departure,39,2,443
brush on departure,39,2,444
click on departure,39,2,445
wheel on departure,39,2,446
wheel on departure,39,2,447
wheel on departure,39,2,448
wheel on departure,39,2,449
wheel on departure,39,2,450
wheel on departure,39,2,451
wheel on departure,39,2,452
wheel on departure,39,2,453
wheel on departure,39,2,454
wheel on departure,39,2,455
wheel on departure,39,2,456
wheel on departure,39,2,457
wheel on departure,39,2,458
wheel on departure,39,2,459
wheel on departure,39,2,460
wheel on departure,39,2,461
wheel on departure,39,2,462
wheel on departure,39,2,463
wheel on departure,39,2,464
wheel on departure,39,2,465
wheel on departure,39,2,466
wheel on departure,39,2,467
wheel on departure,39,2,468
mousemove on departure,39,2,469
brush on departure,39,2,470
click on departure,39,2,471
wheel on distance,39,2,472
wheel on distance,39,2,473
wheel on distance,39,2,474
wheel on distance,39,2,475
wheel on distance,39,2,476
wheel on distance,39,2,477
wheel on distance,39,2,478
wheel on airtime,39,2,479
mousemove on departure,39,3,480
brush on departure,39,3,481
brush on departure,39,3,482
click on departure,39,3,483
wheel on distance,39,3,484
wheel on distance,39,3,485
wheel on distance,39,3,486
wheel on airtime,39,3,487
mousemove on departure,39,3,488
brush on departure,39,3,489
brush on departure,39,3,490
mousemove on departure,39,3,491
brush on departure,39,3,492
click on departure,39,3,493
wheel on distance,39,3,494
wheel on distance,39,3,495
wheel on distance,39,3,496
wheel on airtime,39,3,497
wheel on distance,39,3,498
wheel on distance,39,3,499
mousemove on departure,39,3,500
brush on departure,39,3,501
wheel on distance,39,3,502
wheel on distance,39,3,503
wheel on distance,39,3,504
wheel on airtime,39,3,505
wheel on distance,39,3,506
wheel on distance,39,3,507
mousemove on departure,39,3,508
brush on departure,39,3,509
click on departure,39,3,510
wheel on distance,39,3,511
wheel on distance,39,3,512
wheel on distance,39,3,513
wheel on distance,39,3,514
wheel on distance,39,3,515
wheel on distance,39,3,516
wheel on distance,39,3,517
wheel on distance,39,3,518
wheel on distance,39,3,519
wheel on distance,39,3,520
wheel on distance,39,3,521
wheel on distance,39,3,522
wheel on distance,39,3,523
wheel on distance,39,3,524
wheel on distance,39,3,525
wheel on distance,39,3,526
wheel on distance,39,3,527
mousemove on departure,39,3,528
brush on departure,39,3,529
click on departure,39,3,530
wheel on distance,39,3,531
wheel on distance,39,3,532
wheel on distance,39,3,533
wheel on distance,39,3,534
mousemove on departure,39,3,535
brush on departure,39,3,536
wheel on departure,39,3,537
wheel on departure,39,3,538
wheel on departure,39,3,539
wheel on departure,39,3,540
wheel on departure,39,3,541
wheel on airtime,39,3,542
mousemove on departure,39,3,543
brush on departure,39,3,544
brush on departure,39,3,545
click on departure,39,3,546
mousemove on departure,39,3,547
brush on departure,39,3,548
mousemove on departure,39,3,549
brush on departure,39,3,550
brush on distance,39,3,551
mousemove on departure,39,3,552
brush on departure,39,3,553
brush on departure,39,3,554
brush on departure,39,3,555
brush on airtime,39,3,556
brush on airtime,39,3,557
mousemove on airtime,39,3,558
brush on airtime,39,3,559
brush on airtime,39,3,560
click on airtime,39,3,561
mousemove on airtime,39,3,562
brush on airtime,39,3,563
click on airtime,39,3,564
mousemove on distance,39,3,565
brush on distance,39,3,566
click on distance,39,3,567
mousemove on distance,39,3,568
brush on distance,39,3,569
dblclick on distance,39,3,570
brush on distance,39,3,571
brush on distance,39,3,572
mousemove on distance,39,3,573
brush on distance,39,3,574
click on distance,39,3,575
mousemove on distance,39,3,576
brush on distance,39,3,577
click on distance,39,3,578
mousemove on distance,39,3,579
brush on distance,39,3,580
click on distance,39,3,581
mousemove on distance,39,3,582
brush on distance,39,3,583
click on distance,39,3,584
wheel on airtime,39,3,585
wheel on airtime,39,3,586
mousemove on arrival,39,3,587
brush on arrival,39,3,588
click on arrival,39,3,589
mousemove on arrival,39,3,590
brush on arrival,39,3,591
brush on arrival,39,3,592
mousemove on arrival,39,3,593
brush on arrival,39,3,594
mousemove on arrival,39,3,595
brush on arrival,39,3,596
click on arrival,39,3,597
wheel on airtime,39,3,598
wheel on airtime,39,3,599
wheel on airtime,39,3,600
wheel on airtime,39,3,601
mousemove on arrival,39,4,602
brush on arrival,39,4,603
click on arrival,39,4,604
mousemove on arrival,39,4,605
brush on arrival,39,4,606
click on arrival,39,4,607
mousemove on airtime,39,4,608
brush on airtime,39,4,609
brush on airtime,39,4,610
click on airtime,39,4,611
mousemove on airtime,39,4,612
brush on airtime,39,4,613
mousemove on airtime,39,4,614
brush on airtime,39,4,615
click on airtime,39,4,616
mousemove on airtime,39,4,617
brush on airtime,39,4,618
brush on arrival,39,4,619
brush on arrival,39,4,620
brush on arrival,39,4,621
mousemove on arrival,39,4,622
brush on arrival,39,4,623
click on arrival,39,4,624
wheel on airtime,39,4,625
wheel on airtime,39,4,626
wheel on arrival,39,4,627
wheel on arrival,39,4,628
mousemove on arrival,39,4,629
brush on arrival,39,4,630
click on arrival,39,4,631
mousemove on arrival,39,4,632
brush on arrival,39,4,633
click on arrival,39,4,634
mousemove on arrival,39,4,635
brush on arrival,39,4,636
click on arrival,39,4,637
mousemove on arrival,39,4,638
mousemove on distance,39,4,639
brush on distance,39,4,640
click on distance,39,4,641
wheel on arrival,39,4,642
wheel on airtime,39,4,643
wheel on airtime,39,4,644
mousemove on arrival,39,4,645
brush on arrival,39,4,646
click on arrival,39,4,647
wheel on distance,39,4,648
wheel on distance,39,4,649
mousemove on departure,39,4,650
brush on departure,39,4,651
brush on departure,39,4,652
click on departure,39,4,653
wheel on distance,39,4,654
mousemove on departure,39,4,655
brush on departure,39,4,656
click on departure,39,4,657
mousemove on distance,39,4,658
brush on distance,39,4,659
click on distance,39,4,660
wheel on distance,39,4,661
wheel on distance,39,4,662
wheel on distance,39,4,663
wheel on distance,39,4,664
wheel on distance,39,4,665
wheel on departure,39,4,666
mousemove on departure,39,4,667
brush on departure,39,4,668
click on departure,39,4,669
wheel on distance,39,4,670
wheel on distance,39,4,671
wheel on distance,39,4,672
wheel on distance,39,4,673
wheel on distance,39,4,674
wheel on distance,39,4,675
wheel on distance,39,4,676
wheel on distance,39,4,677
wheel on distance,39,4,678
wheel on distance,39,4,679
wheel on distance,39,4,680
wheel on distance,39,4,681
wheel on distance,39,4,682
wheel on distance,39,4,683
wheel on distance,39,4,684
mousemove on distance,39,4,685
brush on distance,39,4,686
brush on distance,39,4,687
click on distance,39,4,688
wheel on distance,39,4,689
wheel on distance,39,4,690
wheel on distance,39,4,691
wheel on distance,39,4,692
wheel on distance,39,4,693
wheel on distance,39,4,694
wheel on distance,39,4,695
wheel on distance,39,4,696
wheel on distance,39,4,697
wheel on distance,39,4,698
wheel on distance,39,4,699
mousemove on distance,39,4,700
brush on distance,39,4,701
click on distance,39,4,702
mousemove on distance,39,4,703
brush on distance,39,4,704
dblclick on distance,39,4,705
brush on distance,39,4,706
brush on distance,39,4,707
click on distance,39,4,708
mousemove on distance,39,4,709
brush on distance,39,4,710
click on distance,39,4,711
mousemove on distance,39,4,712
brush on distance,39,4,713
click on distance,39,4,714
mousemove on distance,39,4,715
brush on distance,39,4,716
brush on distance,39,4,717
click on distance,39,4,718
wheel on distance,39,4,719
mousemove on distance,39,4,720
brush on distance,39,4,721
mousemove on distance,39,4,722
brush on distance,39,4,723
click on distance,39,4,724
mousemove on distance,39,4,725
brush on distance,39,4,726
click on distance,39,4,727
wheel on distance,39,4,728
wheel on distance,39,4,729
mousemove on distance,39,4,730
brush on distance,39,4,731
click on distance,39,4,732
wheel on distance,39,4,733
wheel on distance,39,4,734
wheel on distance,39,4,735
wheel on distance,39,4,736
mousemove on distance,39,4,737
brush on distance,39,4,738
click on distance,39,4,739
wheel on distance,39,4,740
mousemove on distance,39,4,741
brush on distance,39,4,742
brush on distance,39,4,743
click on distance,39,4,744
wheel on distance,39,4,745
wheel on distance,39,4,746
wheel on distance,39,4,747
wheel on distance,39,4,748
wheel on distance,39,4,749
wheel on distance,39,4,750
wheel on distance,39,4,751
wheel on distance,39,4,752
mousemove on distance,39,4,753
brush on distance,39,4,754
click on distance,39,4,755
mousemove on distance,39,4,756
brush on distance,39,4,757
click on distance,39,4,758
wheel on distance,39,4,759
